id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
11,Pantai Pitu Kota,"Kawasan Pantai Pintu Kota merupakan salah satu obyek wisata yang dimiliki Kota Ambon. Tempat wisata ini memiliki lubang tebing yang terkikis deburan ombak selama bertahun-tahun, sehingga menyebabkan tebing berbentuk seperti lorong. Di karang yang berlubang itu, wisatawan dapat berdiri di pinggir pantai, dari tempat itu wisatawan dapat melihat laut Banda secara langsung.",Alam,Maluku Tengah,Maluku,4000,4.4,"{'lat': -3.7703437951493464, 'lng': 128.15252965485482}",-3.77034379514934,128.152529654854,"pantai pitu kota alam kawasan pantai pintu kota merupakan salah satu obyek wisata yang dimiliki kota ambon. tempat wisata ini memiliki lubang tebing yang terkikis deburan ombak selama bertahun-tahun, sehingga menyebabkan tebing berbentuk seperti lorong. di karang yang berlubang itu, wisatawan dapat berdiri di pinggir pantai, dari tempat itu wisatawan dapat melihat laut banda secara langsung. maluku tengah",images/maluku/image_11
12,Pulau Nusa Pombo,"Pulau Pombo merupakan salah satu pulau cantik yang tak berpenghuni di Ambon, provinsi Maluku. Pombo berasal dari bahasa Portugis yang mempunya arti merpati, sehingga disebut juga sebagai Pulau Merpati. Pulau ini memiliki habitat bagi hewan endemik Maluku yaitu burung Pombo. Kawasan Pulau Pombo menyimpan kekayaan laut yang mempesona bagi wisatawan yang dapat digunakan untuk kegiatan menyelam dan menikmati pesona wisata bawah laut.",Alam,Kota Ambon,Maluku,0,4.5,"{'lat': -3.5300344515487976, 'lng': 128.37813020259424}",-3.53003445154879,128.378130202594,"pulau nusa pombo alam pulau pombo merupakan salah satu pulau cantik yang tak berpenghuni di ambon, provinsi maluku. pombo berasal dari bahasa portugis yang mempunya arti merpati, sehingga disebut juga sebagai pulau merpati. pulau ini memiliki habitat bagi hewan endemik maluku yaitu burung pombo. kawasan pulau pombo menyimpan kekayaan laut yang mempesona bagi wisatawan yang dapat digunakan untuk kegiatan menyelam dan menikmati pesona wisata bawah laut. kota ambon",images/maluku/image_12
13,Teluk Ambon,"Teluk Ambon adalah sebuah teluk yang terletak di Pulau Ambon, Provinsi Maluku, Indonesia. Teluk tersebut memisahkan pulau Ambon menjadi dua semenanjung; semenanjung tenggara dan kecil yang disebut Leitimur, dan semenanjung utara dan besar yang disebut Leihitu atau Hitoe.",Alam,Kota Ambon,Maluku,20000,4.5,"{'lat': -3.6571399584396187, 'lng': 128.19028268532645}",-3.65713995843961,128.190282685326,"teluk ambon alam teluk ambon adalah sebuah teluk yang terletak di pulau ambon, provinsi maluku, indonesia. teluk tersebut memisahkan pulau ambon menjadi dua semenanjung; semenanjung tenggara dan kecil yang disebut leitimur, dan semenanjung utara dan besar yang disebut leihitu atau hitoe. kota ambon",images/maluku/image_13
14,Pantai Lawena,"Pantai Lawena adalah sebuah pantai yang terletak di Leitimur Selatan, Hutumuri, Kota Ambon, Maluku. Pantai Lawena ini merupakan salah satu objek wisata di Kota Ambon yang memiliki pemandangan cantik dan indah. Pantai ini menyuguhkan keteduhan, hamparan pasir putih dan panorama yang tak kalah dengan pantai lainnya. Banyaknya pohon kelapa membuat pantai ini nikmat dinikmati meski di siang hari. Di Pantai Lawena pengunjung juga bisa menikmati lezatnya buah kelapa muda. Sementara perairan di pantai begitu jernih dan menyimpan kekayaan biota laut. Karena itu, cocok sekali bagi pengunjung yang hobi menyelam. Ragam macam jenis ikan serta terumbu menyapa di kedalaman laut yang bersih.",Alam,Kota Ambon,Maluku,20000,4.4,"{'lat': -3.687340970414309, 'lng': 128.30061636964362}",-3.6873409704143,128.300616369643,"pantai lawena alam pantai lawena adalah sebuah pantai yang terletak di leitimur selatan, hutumuri, kota ambon, maluku. pantai lawena ini merupakan salah satu objek wisata di kota ambon yang memiliki pemandangan cantik dan indah. pantai ini menyuguhkan keteduhan, hamparan pasir putih dan panorama yang tak kalah dengan pantai lainnya. banyaknya pohon kelapa membuat pantai ini nikmat dinikmati meski di siang hari. di pantai lawena pengunjung juga bisa menikmati lezatnya buah kelapa muda. sementara perairan di pantai begitu jernih dan menyimpan kekayaan biota laut. karena itu, cocok sekali bagi pengunjung yang hobi menyelam. ragam macam jenis ikan serta terumbu menyapa di kedalaman laut yang bersih. kota ambon",images/maluku/image_14
15,Pemandian Air Panas Hatuasa Tulehu,"Kota Ambon memang tidak pernah ada habisnya dalam menawarkan pesona keindahan alamnya, salah satu sajian wisata alam bernama Air Panas Hatuasa Tulehu yang menjadi objek buruan wisata bagi semua wisatawan. Meskipun wisata unik ini terbilang masih dikelola secara sederhana, akan tetapi pemandian air panas ini sudah cukup menjadi destinasi wisata favorit bagi warga setempat dan wisatawan lain yang datang berkunjung. Banyaknya orang yang berkunjung ke pemandian air panas ini tentu saja bukan tanpa alasan dilakukan, yakni karena mereka ingin merasakan sensasi berendam air panas. Terlebih lagi banyak orang yang mengklaim, bahwa berendam di air panas merupakan pilihan yang sangat tepat. Dikarenakan, berendam di air panas sangat tepat untuk menghilangkan rasa lelah lantaran sibuknya aktivitas pekerjaan sehari-hari.",Tempat Rekreasi,Maluku Tengah,Maluku,5000,4.3,"{'lat': -3.5927826181612224, 'lng': 128.30870723951114}",-3.59278261816122,128.308707239511,"pemandian air panas hatuasa tulehu tempat rekreasi kota ambon memang tidak pernah ada habisnya dalam menawarkan pesona keindahan alamnya, salah satu sajian wisata alam bernama air panas hatuasa tulehu yang menjadi objek buruan wisata bagi semua wisatawan. meskipun wisata unik ini terbilang masih dikelola secara sederhana, akan tetapi pemandian air panas ini sudah cukup menjadi destinasi wisata favorit bagi warga setempat dan wisatawan lain yang datang berkunjung. banyaknya orang yang berkunjung ke pemandian air panas ini tentu saja bukan tanpa alasan dilakukan, yakni karena mereka ingin merasakan sensasi berendam air panas. terlebih lagi banyak orang yang mengklaim, bahwa berendam di air panas merupakan pilihan yang sangat tepat. dikarenakan, berendam di air panas sangat tepat untuk menghilangkan rasa lelah lantaran sibuknya aktivitas pekerjaan sehari-hari. maluku tengah",images/maluku/image_15
16,Pantai Natsepa,"Pantai Natsepa adalah salah satu obyek wisata di Ambon yang cukup melegenda. Selama bertahun-tahun pantai ini seudah menjadi tempat untuk berwisata baik bagi penduduk lokal maupun para wisatawan dalam negeri dan mancanegara. Bahkan, nama Natsepa sudah terkenal hingga penjuru Eropa terutama di telinga masyarakat Maluku yang menjadi warga Negara Belanda. Bagi mereka, Pantai Natsepa seperti sebuah simbol atas kerinduan mereka pada tanah leluhur mereka di Bumi Pertiwi.",Alam,Maluku Tengah,Maluku,3000,4.4,"{'lat': -3.620346331606372, 'lng': 128.29366277662788}",-3.62034633160637,128.293662776627,"pantai natsepa alam pantai natsepa adalah salah satu obyek wisata di ambon yang cukup melegenda. selama bertahun-tahun pantai ini seudah menjadi tempat untuk berwisata baik bagi penduduk lokal maupun para wisatawan dalam negeri dan mancanegara. bahkan, nama natsepa sudah terkenal hingga penjuru eropa terutama di telinga masyarakat maluku yang menjadi warga negara belanda. bagi mereka, pantai natsepa seperti sebuah simbol atas kerinduan mereka pada tanah leluhur mereka di bumi pertiwi. maluku tengah",images/maluku/image_16
17,Pulau Osi,"Pulau Osi hanya memiliki luas sekitar 9 Ha dengan panjang 600 meter dan lebar 200 meter saja. Pulau ini memiliki penghuni kurang lebih sebanyak 100 Kepala Keluarga yang sebagian besar bermata pencaharian sebagai nelayan. Penduduk pulau ini didominasi oleh para pendatang yang berasal dari Sulawesi Tenggara dan umumnya mereka sudah hidup puluhan tahun serta memiliki beberapa generasi di Pulau Osi. Walaupun demikian, para penduduk asli Sulawesi ini kurang suka bila dikatakan berasal dari Sulawesi, mereka lebih senang disebut sebagai penduduk asli Pulau Osi.",Alam,Maluku Tengah,Maluku,2000,4.8,"{'lat': -3.0220575038941786, 'lng': 128.07394082619797}",-3.02205750389417,128.073940826197,"pulau osi alam pulau osi hanya memiliki luas sekitar 9 ha dengan panjang 600 meter dan lebar 200 meter saja. pulau ini memiliki penghuni kurang lebih sebanyak 100 kepala keluarga yang sebagian besar bermata pencaharian sebagai nelayan. penduduk pulau ini didominasi oleh para pendatang yang berasal dari sulawesi tenggara dan umumnya mereka sudah hidup puluhan tahun serta memiliki beberapa generasi di pulau osi. walaupun demikian, para penduduk asli sulawesi ini kurang suka bila dikatakan berasal dari sulawesi, mereka lebih senang disebut sebagai penduduk asli pulau osi. maluku tengah",images/maluku/image_17
18,Pantai Namalatu,"Pantai Namalatu atau Namalatu Beach nampak unik karena memiliki ciri khas berupa jajaran batu karang yang berwarna kecoklatan. Yang kemudian menjadi daya tarik bagi para wisatawan untuk berkunjung ke pantai ini. Sementara itu penyematan nama Namalatu memiliki makna “nama raja”. Para penduduk setempat meyakini jika Pantai Namalatu merupakan rajanya pantai di tanah Ambon. Kemudian, selain batu karangnya para wisatawan juga bisa bisa menikmati langsung pemandangan indah dan teduhnya laut Banda. Pantai Namalatu juga memiliki keindahan alam bawah laut yang sangat mengagumkan. Para wisatawan bisa dengan leluasa menyelam, berselancar hingga snorkeling.",Alam,Kota Ambon,Maluku,5000,5,"{'lat': -3.7804905973912173, 'lng': 128.1184809775918}",-3.78049059739121,128.118480977591,"pantai namalatu alam pantai namalatu atau namalatu beach nampak unik karena memiliki ciri khas berupa jajaran batu karang yang berwarna kecoklatan. yang kemudian menjadi daya tarik bagi para wisatawan untuk berkunjung ke pantai ini. sementara itu penyematan nama namalatu memiliki makna “nama raja”. para penduduk setempat meyakini jika pantai namalatu merupakan rajanya pantai di tanah ambon. kemudian, selain batu karangnya para wisatawan juga bisa bisa menikmati langsung pemandangan indah dan teduhnya laut banda. pantai namalatu juga memiliki keindahan alam bawah laut yang sangat mengagumkan. para wisatawan bisa dengan leluasa menyelam, berselancar hingga snorkeling. kota ambon",images/maluku/image_18
19,Batu Layar,Batu Layar adalah sebuah tempat wisata yang berupa batu karang besar yang tersusun tepat di tepi jalan raya. Masyarakat menyebutnya Batu Layar karena bentuk batu karang ini yang menyerupai layar kapal dan posisinya yang memang di tepian laut teluk Ambon. Batu Layar sangatlah terkenal bagi warga Ambon karena bentuknya yang unik dan posisinya yang menjadi landmark bagi desa Larike.,Sejarah dan Budaya,Maluku Tengah,Maluku,0,4.4,"{'lat': -3.7346806236170598, 'lng': 127.92377332361777}",-3.73468062361705,127.923773323617,batu layar sejarah dan budaya batu layar adalah sebuah tempat wisata yang berupa batu karang besar yang tersusun tepat di tepi jalan raya. masyarakat menyebutnya batu layar karena bentuk batu karang ini yang menyerupai layar kapal dan posisinya yang memang di tepian laut teluk ambon. batu layar sangatlah terkenal bagi warga ambon karena bentuknya yang unik dan posisinya yang menjadi landmark bagi desa larike. maluku tengah,images/maluku/image_19
20,Pulau Banda (Banda Neira),"Banda Neira atau Banda Naira adalah salah satu pulau di gugusan kepulauan Banda, Provinsi Maluku. Sejarah mencatat bahwa nama Banda Neira telah dikenal hingga ke mancanegara. Pulau yang indah ini menyimpan keindahan alam, kekayaan hasil bumi, lengkap dengan sejarahnya. Fakta menarik tentang pulau ini yaitu pulau penghasil pala, pernah dijajah bangsa Eropa, monumen parigi rante, dan memiliki benteng pertahanan.",Alam,Maluku Tengah,Maluku,0,4.8,"{'lat': -4.517131750822593, 'lng': 129.90607694805107}",-4.51713175082259,129.9060769480510,"pulau banda (banda neira) alam banda neira atau banda naira adalah salah satu pulau di gugusan kepulauan banda, provinsi maluku. sejarah mencatat bahwa nama banda neira telah dikenal hingga ke mancanegara. pulau yang indah ini menyimpan keindahan alam, kekayaan hasil bumi, lengkap dengan sejarahnya. fakta menarik tentang pulau ini yaitu pulau penghasil pala, pernah dijajah bangsa eropa, monumen parigi rante, dan memiliki benteng pertahanan. maluku tengah",images/maluku/image_20
21,Danau Sole,"Danau Sole, salah satu destinasi Wisata Maluku yang menawarkan suasana hening dan damai bagi wisatawan. Ada berbagai jenis biota laut yang hidup di danau ini, memiliki terumbu karang yang indah, karena tempat ini merupakan danau dengan air asin. Danau Sole terbagi menjadi dua, yakni Danau Sole Besar dan Danau Sole Kecil. Danau Sole besar seperti dikurung oleh dinding-dinding  karang yang megah. Bagi pecinta cliff jumping, boleh merasakan sensasi lompat dari tebing setinggi kurang lebih 12 meter di Danau Sole Besar. Namun, bagi fobia ketinggian masih bisa menikmati sudut tersebut dengan berjalan di jalan setapak.",Alam,Maluku Tengah,Maluku,0,5,"{'lat': -3.8663760175260236, 'lng': 131.91531627914685}",-3.86637601752602,131.915316279146,"danau sole alam danau sole, salah satu destinasi wisata maluku yang menawarkan suasana hening dan damai bagi wisatawan. ada berbagai jenis biota laut yang hidup di danau ini, memiliki terumbu karang yang indah, karena tempat ini merupakan danau dengan air asin. danau sole terbagi menjadi dua, yakni danau sole besar dan danau sole kecil. danau sole besar seperti dikurung oleh dinding-dinding  karang yang megah. bagi pecinta cliff jumping, boleh merasakan sensasi lompat dari tebing setinggi kurang lebih 12 meter di danau sole besar. namun, bagi fobia ketinggian masih bisa menikmati sudut tersebut dengan berjalan di jalan setapak. maluku tengah",images/maluku/image_21
22,"Benteng Beverwijk, VOC","Beverwijk terletak di negeri Sila pulau Nusalaut. Benteng ini didirikan yang pada tahun 1654 dan oleh De Vlaming pada tahun 1656 disebut Beverwijk. Pemberian nama Beverwijk sesuai dengan tempat kelahiran Arnold de Vlaming di Amsterdam Utara. Di benteng ini  ditempatkan seorang sersan dengan 20 orang serdadu dan seorang tabib. Benteng itu dipersenjatai dengan empat pucuk meriam dan berada di bawah kekuasaan penguasa Honimoa. Pada tahun 1673 sebaliknya sersan digantikan oleh seorang Onderkoopman atau tenaga pembukuan. Tempat di mana kubu itu dibangun, tidak kaya air sehingga  penghuni benteng terpaksa mengambil air minum dari sumur-sumur yang digali di pantai di mana uap yang muncul tidak baik bagi kesehatan mereka.",Sejarah dan Budaya,Maluku Tengah,Maluku,25000,4.6,"{'lat': -2.5188516321672214, 'lng': 128.88609471450337}",-2.51885163216722,128.886094714503,"benteng beverwijk, voc sejarah dan budaya beverwijk terletak di negeri sila pulau nusalaut. benteng ini didirikan yang pada tahun 1654 dan oleh de vlaming pada tahun 1656 disebut beverwijk. pemberian nama beverwijk sesuai dengan tempat kelahiran arnold de vlaming di amsterdam utara. di benteng ini  ditempatkan seorang sersan dengan 20 orang serdadu dan seorang tabib. benteng itu dipersenjatai dengan empat pucuk meriam dan berada di bawah kekuasaan penguasa honimoa. pada tahun 1673 sebaliknya sersan digantikan oleh seorang onderkoopman atau tenaga pembukuan. tempat di mana kubu itu dibangun, tidak kaya air sehingga  penghuni benteng terpaksa mengambil air minum dari sumur-sumur yang digali di pantai di mana uap yang muncul tidak baik bagi kesehatan mereka. maluku tengah",images/maluku/image_22
23,Desa Wisata Namrinat,"Desa Wisata Namrinat adalah salah satu desa wisata yang terletak di Kabupaten Buru Selatan, Provinsi Maluku. Desa ini terletak sekitar 20 kilometer dari ibu kota kabupaten, Namrole. Desa ini memiliki luas sekitar 2.000 hektar dan dihuni oleh sekitar 1.500 penduduk.",Desa Wisata,Buru Selatan,Maluku,0,5,"{'lat': -3.8124792994173515, 'lng': 126.70271087251623}",-3.81247929941735,126.702710872516,"desa wisata namrinat desa wisata desa wisata namrinat adalah salah satu desa wisata yang terletak di kabupaten buru selatan, provinsi maluku. desa ini terletak sekitar 20 kilometer dari ibu kota kabupaten, namrole. desa ini memiliki luas sekitar 2.000 hektar dan dihuni oleh sekitar 1.500 penduduk. buru selatan",images/maluku/image_23
