id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
11,Pantai Sindhu,"Pesona alam yang ditawarkan oleh pantai Sindhu menjadikannya sebagai salah satu tempat wisata di wilayah Denpasar yang cukup populer bagi warga kota. Sehingga objek wisata pantai Sindhu ini tidak asing lagi bagi warga Denpasar atau wisatawan yang menginap di hotel pinggir pantai tersebut.Tapi bagi warga kebanyakan ataupun wisatawan mungkin lebih familiar dengan nama objek wisata pantai Sanur, karena memang lokasinya berada dalam satu kelurahan dan berdampingan, terkadang pengunjung memilih pantai Sanur karena akses lokasinya lebih mudah, padahal di kawasan pariwisata ini banyak pesisir cantik yang patut anda kunjungi.",Alam,Denpasar,Bali,5000,4.6,"{'lat': -8.68437,'lng': 115.2646}",-8.6843700,115.2646000,"pantai sindhu alam pesona alam yang ditawarkan oleh pantai sindhu menjadikannya sebagai salah satu tempat wisata di wilayah denpasar yang cukup populer bagi warga kota. sehingga objek wisata pantai sindhu ini tidak asing lagi bagi warga denpasar atau wisatawan yang menginap di hotel pinggir pantai tersebut.tapi bagi warga kebanyakan ataupun wisatawan mungkin lebih familiar dengan nama objek wisata pantai sanur, karena memang lokasinya berada dalam satu kelurahan dan berdampingan, terkadang pengunjung memilih pantai sanur karena akses lokasinya lebih mudah, padahal di kawasan pariwisata ini banyak pesisir cantik yang patut anda kunjungi. denpasar",images/bali/image_11
12,Pantai Mertasari,"Pulau Bali terkenal dengan daya tarik wisata pantainya, terutama Bali bagian selatan. Keunggulan pantai di Bali Selatan adalah pasirnya yang putih dan bersih. Salah satu pantai di Bali Selatan yang wajib Anda kunjungi adalah Pantai Mertasari di Sanur. Pantai Mertasari adalah panorama yang indah saat sunrise dan sunset. Tidak heran jika pantai ini sering dijadikan tempat bersantai oleh warga dan wisatawan lokal. Berbeda dengan Pantai Kuta dan pantai lainnya yang sudah terkenal, Pantai Mertasari belum banyak dikunjungi wisatawan asing. Biasanya, Pantai Mertasari mulai dipenuhi pengunjung pada pukul 05.00 WITA, saat langit masih gelap-gelapnya. Spot foto favorit wisatawan adalah dermaga yang terbuat dari semen dan batu. Di ujung dermaga itu terdapat gazebo kecil dimana Anda bisa duduk sambil menikmati panorama sunrise.",Alam,Denpasar,Bali,20000,4.4,"{'lat': -8.7125,'lng': 115.2518}",-8.7125000,115.2518000,"pantai mertasari alam pulau bali terkenal dengan daya tarik wisata pantainya, terutama bali bagian selatan. keunggulan pantai di bali selatan adalah pasirnya yang putih dan bersih. salah satu pantai di bali selatan yang wajib anda kunjungi adalah pantai mertasari di sanur. pantai mertasari adalah panorama yang indah saat sunrise dan sunset. tidak heran jika pantai ini sering dijadikan tempat bersantai oleh warga dan wisatawan lokal. berbeda dengan pantai kuta dan pantai lainnya yang sudah terkenal, pantai mertasari belum banyak dikunjungi wisatawan asing. biasanya, pantai mertasari mulai dipenuhi pengunjung pada pukul 05.00 wita, saat langit masih gelap-gelapnya. spot foto favorit wisatawan adalah dermaga yang terbuat dari semen dan batu. di ujung dermaga itu terdapat gazebo kecil dimana anda bisa duduk sambil menikmati panorama sunrise. denpasar",images/bali/image_12
13,Pulau Serangan,"Pulau Serangan merupakan pulau yang cukup kecil dengan panjang sekitar 2,9 kilometer dan lebar 1 kilometer. Garis pantainya kurang lebih sekitar 8 kilometer mengelilingi Pulau Serangan. Nama Pulau Serangan berasal dari kata sira dan angen, maksudnya tidak lain bahwa pulau tersebut membuat kangen akan keindahannya. Pulau Serangan berada di antara wisata Tanjung Benoa dan Nusa Dua di selatan, kawasan wisata Sanur di timur laut, dan Pelabuhan Laut Benoa di bagian barat. Dahulu Pulau Serangan merupakan tempat singgah pelaut dari Makassar untuk mencari air minum. Setelah minum, mereka terkena pengaruh sira angen, yaitu kangen dengan Serangan.",Alam,Denpasar,Bali,3000,4.0,"{'lat': -8.73995,'lng': 115.2419}",-8.7399500,115.2419000,"pulau serangan alam pulau serangan merupakan pulau yang cukup kecil dengan panjang sekitar 2,9 kilometer dan lebar 1 kilometer. garis pantainya kurang lebih sekitar 8 kilometer mengelilingi pulau serangan. nama pulau serangan berasal dari kata sira dan angen, maksudnya tidak lain bahwa pulau tersebut membuat kangen akan keindahannya. pulau serangan berada di antara wisata tanjung benoa dan nusa dua di selatan, kawasan wisata sanur di timur laut, dan pelabuhan laut benoa di bagian barat. dahulu pulau serangan merupakan tempat singgah pelaut dari makassar untuk mencari air minum. setelah minum, mereka terkena pengaruh sira angen, yaitu kangen dengan serangan. denpasar",images/bali/image_13
14,Pantai Kayu Putih,"Pantai Kayu Putih adalah sebuah Laguna yang memiliki nama asli loloan Yeh Poh (pertemuan antara air tawar sungai dengan air laut). Pada saat air laut pasang, loloan Yeh Poh terlihat seperti danau. Untuk menyeberang melewati laguna dibangunlah jembatan kayu yang membentang dari laguna sampai ke pasir pantai.Pantai ini sebelumnya tidak memiliki nama. Karena lokasi pantai berdekatan dengan tempat suci umat Hindu Bali yang bernama pura Kayu Putih, oleh karena itu pantai ini diberikan nama pantai Kayu Putih Bali.",Alam,Denpasar,Bali,0,4.3,"{'lat': -8.67075,'lng': 115.1428}",-8.6707500,115.1428000,"pantai kayu putih alam pantai kayu putih adalah sebuah laguna yang memiliki nama asli loloan yeh poh (pertemuan antara air tawar sungai dengan air laut). pada saat air laut pasang, loloan yeh poh terlihat seperti danau. untuk menyeberang melewati laguna dibangunlah jembatan kayu yang membentang dari laguna sampai ke pasir pantai.pantai ini sebelumnya tidak memiliki nama. karena lokasi pantai berdekatan dengan tempat suci umat hindu bali yang bernama pura kayu putih, oleh karena itu pantai ini diberikan nama pantai kayu putih bali. denpasar",images/bali/image_14
15,Pantai Kuta Bali,"Pantai Kuta adalah sebuah tempat pariwisata yang terletak di kecamatan Kuta sebelah selatan Kota Denpasar, Bali, Indonesia. Daerah ini merupakan sebuah tujuan wisata turis mancanegara dan telah menjadi objek wisata andalan Pulau Bali sejak awal tahun 1970-an. Pantai Kuta sering pula disebut sebagai pantai matahari terbenam sebagai lawan dari pantai Sanur. Selain itu, Lapangan Udara I Gusti Ngurah Rai terletak tidak jauh dari Kuta. Pantai Kuta terkenal memiliki ombak yang bagus untuk olahraga selancar (surfing), terutama bagi peselancar pemula. Selain keindahan pantai, wisata pantai Kuta juga menawarkan berbagai jenis hiburan seperti bar, restoran, pertokoan, restoran, hotel, dan toko-toko kelontong, serta pedagang kaki lima di sepanjang pantai menuju Pantai Legian.",Alam,Denpasar,Bali,0,4.6,"{'lat': -8.71276,'lng': 115.1669}",-8.7127600,115.1669000,"pantai kuta bali alam pantai kuta adalah sebuah tempat pariwisata yang terletak di kecamatan kuta sebelah selatan kota denpasar, bali, indonesia. daerah ini merupakan sebuah tujuan wisata turis mancanegara dan telah menjadi objek wisata andalan pulau bali sejak awal tahun 1970-an. pantai kuta sering pula disebut sebagai pantai matahari terbenam sebagai lawan dari pantai sanur. selain itu, lapangan udara i gusti ngurah rai terletak tidak jauh dari kuta. pantai kuta terkenal memiliki ombak yang bagus untuk olahraga selancar (surfing), terutama bagi peselancar pemula. selain keindahan pantai, wisata pantai kuta juga menawarkan berbagai jenis hiburan seperti bar, restoran, pertokoan, restoran, hotel, dan toko-toko kelontong, serta pedagang kaki lima di sepanjang pantai menuju pantai legian. denpasar",images/bali/image_15
16,Pantai Dermaga,"Pantai Kelan terletak di desa Kelan, berada sekitar 15 menit dari Bandara Ngurah Rai. Pantai Kelan berpasir putih dengan pesona deburan ombak yang menawan. Di pantai ini banyak bersandar perahu-perahu tradisional nelayan Bali - Kelan sebagai mata pencaharian sebagian penduduk pesisir Kelan. Pada saat sore hari Anda dapat menjumpai beberapa nelayan yang sedang memasang jala untuk menangkap ikan. Pada saat sore hari dapat menyaksikan matahari terbenam dengan semilir angin. Nelayan di Kelan juga menjual ikannya di Pasar Ikan di areal Pantai Kelan.",Alam,Denpasar,Bali,0,4.6,"{'lat': -8.6663,'lng': 115.261}",-8.6663000,115.2610000,"pantai dermaga alam pantai kelan terletak di desa kelan, berada sekitar 15 menit dari bandara ngurah rai. pantai kelan berpasir putih dengan pesona deburan ombak yang menawan. di pantai ini banyak bersandar perahu-perahu tradisional nelayan bali - kelan sebagai mata pencaharian sebagian penduduk pesisir kelan. pada saat sore hari anda dapat menjumpai beberapa nelayan yang sedang memasang jala untuk menangkap ikan. pada saat sore hari dapat menyaksikan matahari terbenam dengan semilir angin. nelayan di kelan juga menjual ikannya di pasar ikan di areal pantai kelan. denpasar",images/bali/image_16
17,Pantai Gumicik,"Pantai Gumicik Ketewel Gianyar berada di kabupaten Gianyar, Bali. Keindahan bentang alam pantai yang memukau pengunjung dengan panorama alam yang masih asri. Pepohonan hijau serta ombak pantai menjadi daya tarik tersendiri bagi pantai yang belum ramai ini. Meski tergolong baru dan belum terlalu ramai wisatawan yang berkunjung, wisatawan asing paling banyak berkunjung ke Pantai Gumicik Ketewel untuk mencoba ombak yang cukup besar. Banyak peselancar yang ketagihan dengan ombak pantai ini. Pantai Gumicik Ketewel Gianyar memiliki pasir pantai hitam yang lembut dan berkilau kala diterpa cahaya matahari. Di sekitar pantai terdapat banyak pepohonan sehingga cukup terasa rindang dan sejuk. Air yang jernih ditambah awan dengan cuaca cerah akan membuat suasana pantai terasa sejuk dan menenangkan. Pantai ini terkenal sebagai pantai surfing, sebab memiliki ombak yang besar dan cocok bagi peselancar professional. Namun, jika Anda masih pemula disarankan tidak berselancar di pantai ini sebab ombak yang cukup besar mungkin belum dikuasai oleh peselancar pemula.",Alam,Denpasar,Bali,0,4.2,"{'lat': -8.64494,'lng': 115.2814}",-8.6449400,115.2814000,"pantai gumicik alam pantai gumicik ketewel gianyar berada di kabupaten gianyar, bali. keindahan bentang alam pantai yang memukau pengunjung dengan panorama alam yang masih asri. pepohonan hijau serta ombak pantai menjadi daya tarik tersendiri bagi pantai yang belum ramai ini. meski tergolong baru dan belum terlalu ramai wisatawan yang berkunjung, wisatawan asing paling banyak berkunjung ke pantai gumicik ketewel untuk mencoba ombak yang cukup besar. banyak peselancar yang ketagihan dengan ombak pantai ini. pantai gumicik ketewel gianyar memiliki pasir pantai hitam yang lembut dan berkilau kala diterpa cahaya matahari. di sekitar pantai terdapat banyak pepohonan sehingga cukup terasa rindang dan sejuk. air yang jernih ditambah awan dengan cuaca cerah akan membuat suasana pantai terasa sejuk dan menenangkan. pantai ini terkenal sebagai pantai surfing, sebab memiliki ombak yang besar dan cocok bagi peselancar professional. namun, jika anda masih pemula disarankan tidak berselancar di pantai ini sebab ombak yang cukup besar mungkin belum dikuasai oleh peselancar pemula. denpasar",images/bali/image_17
18,Pantai Petitenget,"Pantai Petitenget terletak di pesisir barat daya Bali, hanya beberapa kilometer sebelah utara dari pusat Seminyak. Pantai ini memiliki lokasi strategis dan mudah diakses dari berbagai daerah populer di Bali. Dari Bandara Internasional Ngurah Rai, perjalanan menuju pantai ini dapat memakan waktu sekitar 30-45 menit, tergantung dari lalu lintas. Seperti sebagian besar pantai di Bali, Pantai Petitenget memiliki pasir yang lembut dan laut yang biru, tetapi yang membuatnya istimewa adalah pasirnya yang berwarna hitam. Pasir hitam ini memberikan karakter unik pada pantai ini dan menjadi daya tarik yang membedakannya dari pantai-pantai lainnya di Bali. Salah satu momen yang paling dinantikan oleh para pengunjung adalah sunset di Pantai Petitenget. Ketika matahari mulai merunduk ke laut, langit dipenuhi dengan palet warna yang memukau, menciptakan pemandangan yang memesona dan menenangkan hati. Banyak pengunjung berkumpul di tepi pantai untuk menyaksikan keindahan sunset ini dan mengabadikannya dalam foto-foto indah.",Alam,Denpasar,Bali,0,4.5,"{'lat': -8.68236,'lng': 115.151}",-8.6823600,115.1510000,"pantai petitenget alam pantai petitenget terletak di pesisir barat daya bali, hanya beberapa kilometer sebelah utara dari pusat seminyak. pantai ini memiliki lokasi strategis dan mudah diakses dari berbagai daerah populer di bali. dari bandara internasional ngurah rai, perjalanan menuju pantai ini dapat memakan waktu sekitar 30-45 menit, tergantung dari lalu lintas. seperti sebagian besar pantai di bali, pantai petitenget memiliki pasir yang lembut dan laut yang biru, tetapi yang membuatnya istimewa adalah pasirnya yang berwarna hitam. pasir hitam ini memberikan karakter unik pada pantai ini dan menjadi daya tarik yang membedakannya dari pantai-pantai lainnya di bali. salah satu momen yang paling dinantikan oleh para pengunjung adalah sunset di pantai petitenget. ketika matahari mulai merunduk ke laut, langit dipenuhi dengan palet warna yang memukau, menciptakan pemandangan yang memesona dan menenangkan hati. banyak pengunjung berkumpul di tepi pantai untuk menyaksikan keindahan sunset ini dan mengabadikannya dalam foto-foto indah. denpasar",images/bali/image_18
19,Pantai Batu Belig,"Pantai Batu Belig adalah wisata pantai yang berlokasi di daerah Badung, Bali. Wisata bahari ini cukup unik dan langka. Jika Anda biasanya menemukan sebagian besar pantai mempunyai pasir putih, berbeda dengan wisata ini dengan pasir hitamnya yang mendominasi. Meskipun pasir hitam menyelimuti pesisir pantai ini, namun keindahannya tidak berkurang sedikitpun dan tetap bisa menyaingi pantai pasir putih. Tekstur pasirnya cenderung tebal tetapi sangat halus. Tidak sedikit para pengunjung bermain di pasir hitam ini. Pemberian nama Batu Belig ini terdapat sejarah asal muasalnya. Belig adalah kata yang berasal dari bahasa Bali dengan arti licin. Batu Belig maknanya adalah Batu Licin. Dulunya memang tempat wisata Instagramable Bali ini terdapat banyak batuan karang yang permukaannya licin sebab tumbuh lumut laut. Saat ini, bebatuan karang yang licin tersebut sudah tidak ada dan rata dengan pasir pantai yang didominasi warna hitam. Ada banyak aktivitas menarik yang dapat Anda nikmati di pantai ini, seperti bermain layang-layang, menyaksikan sunset, hingga menunggang kuda.",Alam,Denpasar,Bali,5000,4.5,"{'lat': -8.67424,'lng': 115.146}",-8.6742400,115.1460000,"pantai batu belig alam pantai batu belig adalah wisata pantai yang berlokasi di daerah badung, bali. wisata bahari ini cukup unik dan langka. jika anda biasanya menemukan sebagian besar pantai mempunyai pasir putih, berbeda dengan wisata ini dengan pasir hitamnya yang mendominasi. meskipun pasir hitam menyelimuti pesisir pantai ini, namun keindahannya tidak berkurang sedikitpun dan tetap bisa menyaingi pantai pasir putih. tekstur pasirnya cenderung tebal tetapi sangat halus. tidak sedikit para pengunjung bermain di pasir hitam ini. pemberian nama batu belig ini terdapat sejarah asal muasalnya. belig adalah kata yang berasal dari bahasa bali dengan arti licin. batu belig maknanya adalah batu licin. dulunya memang tempat wisata instagramable bali ini terdapat banyak batuan karang yang permukaannya licin sebab tumbuh lumut laut. saat ini, bebatuan karang yang licin tersebut sudah tidak ada dan rata dengan pasir pantai yang didominasi warna hitam. ada banyak aktivitas menarik yang dapat anda nikmati di pantai ini, seperti bermain layang-layang, menyaksikan sunset, hingga menunggang kuda. denpasar",images/bali/image_19
20,Pantai Soka,"Pantai Soka terletak di Desa Antap, Kecamatan Selemadeg, Kabupaten Tabanan. Tempat wisata di Bali ini berada dipinggir ruas jalan utama Denpasar – Gilimanuk. Jarak tempuh sekitar 56 Km dari Denpasar. Di sebelah barat pantai Soka terdapat sebuah goa kelelawar yang dinamakan goa Bulung Daya. Di atasnya terdapat Pura Luhur Serijong yang berada di atas tebing karang. Di sebelahnya terdapat batu karang yang dikelilingi laut dan muara dimana batu karang ini disebut Payuk Kebo Iwa, dalam bahasa Indonesia payuk artinya periuk atau kuali.",Alam,Denpasar,Bali,10000,4.2,"{'lat': -8.52805,'lng': 114.9952}",-8.5280500,114.9952000,"pantai soka alam pantai soka terletak di desa antap, kecamatan selemadeg, kabupaten tabanan. tempat wisata di bali ini berada dipinggir ruas jalan utama denpasar – gilimanuk. jarak tempuh sekitar 56 km dari denpasar. di sebelah barat pantai soka terdapat sebuah goa kelelawar yang dinamakan goa bulung daya. di atasnya terdapat pura luhur serijong yang berada di atas tebing karang. di sebelahnya terdapat batu karang yang dikelilingi laut dan muara dimana batu karang ini disebut payuk kebo iwa, dalam bahasa indonesia payuk artinya periuk atau kuali. denpasar",images/bali/image_20
21,Pantai Purnama ᬧᬦ᭄ᬢᬳᬶᬧᬸᬃᬡᬫ᭟,"Objek wisata pantai Purnama di Gianyar menawarkan alam indah dan menarik, ideal sebagai tempat rekreasi keluarga terutama anak-anak, memang pantai ini memang belum begitu populer jika dibandingkan tempat wisata lainnya di Pulau Dewata Bali. Kabupaten Gianyar memiliki sejumlah objek wisata selain pantai yang populer di Bali, dan sudah dikenal kalangan wisatawan dan menjadi tujuan tour wajib, diantaranya destinasi wisata Ubud, Tegalalang, Tampaksiring, Monkey Forest, Goa Gajah, Sukawati, Celuk, Barong di Batubulan, Air Terjun Tegenungan, Bukit Campuhan, Ayung Rafting dan masih banyak deretan panjang lainnya.",Alam,Denpasar,Bali,0,4.3,"{'lat': -8.6193,'lng': 115.31}",-8.6193000,115.3100000,"pantai purnama ᬧᬦ᭄ᬢᬳᬶᬧᬸᬃᬡᬫ᭟ alam objek wisata pantai purnama di gianyar menawarkan alam indah dan menarik, ideal sebagai tempat rekreasi keluarga terutama anak-anak, memang pantai ini memang belum begitu populer jika dibandingkan tempat wisata lainnya di pulau dewata bali. kabupaten gianyar memiliki sejumlah objek wisata selain pantai yang populer di bali, dan sudah dikenal kalangan wisatawan dan menjadi tujuan tour wajib, diantaranya destinasi wisata ubud, tegalalang, tampaksiring, monkey forest, goa gajah, sukawati, celuk, barong di batubulan, air terjun tegenungan, bukit campuhan, ayung rafting dan masih banyak deretan panjang lainnya. denpasar",images/bali/image_21
22,Pantai Manyar,"Nama Pantai Manyar Bali memang sangat tidak familier di telinga wisatawan. Namun, hal tersebut tidak membuat pantai ini sama sekali tidak memiliki daya tarik. Sebaliknya, pantai ini bisa dibilang merupakan salah satu pantai indah di Gianyar. Lokasinya yang berada di bagian timur, membuat Pantai Manyar Bali sebagai tempat yang begitu spesial. Pantai ini menawarkan pemandangan matahari terbit sekaligus matahari terbenam yang begitu cantik. Tak heran kalau para fotografer kerap menghabiskan waktunya berkumpul di sini. Pemandangan matahari terbit dan terbenam menjadi pesona utama yang bisa ditemukan selagi berada di pantai ini. Suasana yang ada di pantai ini juga semakin menghidupkan hasil jepretan kamera. Apalagi, Anda dapat menyaksikan aktivitas para nelayan yang tengah beraktivitas. Pantai ini juga dikenal sebagai pantai yang memiliki ombak tenang. Oleh karena itu, Anda tidak perlu khawatir bakal tersapu ombak kencang selama berada di area pantai. Apalagi, pemerintah setempat telah membangun penahan ombak yang ditempatkan di sepanjang tepi pantai.",Alam,Denpasar,Bali,0,4.3,"{'lat': -8.64104,'lng': 115.287}",-8.6410400,115.2870000,"pantai manyar alam nama pantai manyar bali memang sangat tidak familier di telinga wisatawan. namun, hal tersebut tidak membuat pantai ini sama sekali tidak memiliki daya tarik. sebaliknya, pantai ini bisa dibilang merupakan salah satu pantai indah di gianyar. lokasinya yang berada di bagian timur, membuat pantai manyar bali sebagai tempat yang begitu spesial. pantai ini menawarkan pemandangan matahari terbit sekaligus matahari terbenam yang begitu cantik. tak heran kalau para fotografer kerap menghabiskan waktunya berkumpul di sini. pemandangan matahari terbit dan terbenam menjadi pesona utama yang bisa ditemukan selagi berada di pantai ini. suasana yang ada di pantai ini juga semakin menghidupkan hasil jepretan kamera. apalagi, anda dapat menyaksikan aktivitas para nelayan yang tengah beraktivitas. pantai ini juga dikenal sebagai pantai yang memiliki ombak tenang. oleh karena itu, anda tidak perlu khawatir bakal tersapu ombak kencang selama berada di area pantai. apalagi, pemerintah setempat telah membangun penahan ombak yang ditempatkan di sepanjang tepi pantai. denpasar",images/bali/image_22
23,Pantai Muntig Siokan Sidakarya,"Pantai Muntig Siokan Sidakarya terletak di Sidakarya, Kec. Denpasar selatan, Kota Denpasar. Pantai ini memiliki jarak tempuh 20 menit dari kampus Udayana yang terletak di Jalan P.B. Sudirman, Dangin Puri Klod, Kec. Denpasar Barat dan berjarak tempuh 22 menit dari lapangan puputan renon yang terletak di renon, panjer, Kec. Denpasar selatan.",Alam,Denpasar,Bali,14000,4.6,"{'lat': -8.71709,'lng': 115.2387}",-8.7170900,115.2387000,"pantai muntig siokan sidakarya alam pantai muntig siokan sidakarya terletak di sidakarya, kec. denpasar selatan, kota denpasar. pantai ini memiliki jarak tempuh 20 menit dari kampus udayana yang terletak di jalan p.b. sudirman, dangin puri klod, kec. denpasar barat dan berjarak tempuh 22 menit dari lapangan puputan renon yang terletak di renon, panjer, kec. denpasar selatan. denpasar",images/bali/image_23
24,Pantai Nyanyi,"Pantai ini terletak di Tabanan dan memiliki keindahan yang tidak kalah dengan pantai-pantai lain di Bali. Jika Anda belum pernah berkunjung ke pantai tersebut, maka ini saatnya Anda mengetahui lebih banyak tentang Pantai Nyanyi dan merencanakan perjalanan ke sana. Pantai Nyanyi dekat dengan berbagai fasilitas yang akan memudahkan pengunjung, seperti tempat kuliner dan penginapan. Selain itu, tersedia toilet untuk pengunjung. Sejumlah warga setempat juga menyediakan persewaan alat selancar dan perahu jika Anda ingin beraktivitas di air. Pantai Nyanyi terletak di Dusun Nyanyi, Kecamatan Kediri, Kabupaten tabanan, bali. Jaraknya sekitar 4,6 km dari Tanah Lot. Jika Anda berkunjung ke Tanah Lot, Anda juga bisa sekalian mampir ke pantai ini.",Alam,Denpasar,Bali,2000,4.4,"{'lat': -8.63366,'lng': 115.0978}",-8.6336600,115.0978000,"pantai nyanyi alam pantai ini terletak di tabanan dan memiliki keindahan yang tidak kalah dengan pantai-pantai lain di bali. jika anda belum pernah berkunjung ke pantai tersebut, maka ini saatnya anda mengetahui lebih banyak tentang pantai nyanyi dan merencanakan perjalanan ke sana. pantai nyanyi dekat dengan berbagai fasilitas yang akan memudahkan pengunjung, seperti tempat kuliner dan penginapan. selain itu, tersedia toilet untuk pengunjung. sejumlah warga setempat juga menyediakan persewaan alat selancar dan perahu jika anda ingin beraktivitas di air. pantai nyanyi terletak di dusun nyanyi, kecamatan kediri, kabupaten tabanan, bali. jaraknya sekitar 4,6 km dari tanah lot. jika anda berkunjung ke tanah lot, anda juga bisa sekalian mampir ke pantai ini. denpasar",images/bali/image_24
25,Pantai Pandawa,"Pantai Pandawa adalah salah satu tempat wisata di area Kuta selatan, Kabupaten Badung, Bali. Pantai ini terletak di balik perbukitan dan sering disebut sebagai Pantai Rahasia (Secret Beach). Di sekitar pantai ini terdapat dua tebing yang sangat besar yang pada salah satu sisinya dipahat lima patung Pandawa[1] dan Kunti. Keenam patung tersebut secarara berurutan (dari posisi tertinggi) diberi penejasan nama Dewi Kunti, Dharma Wangsa, Bima, Arjuna, Nakula, dan Sadewa. Selain untuk tujuan wisata dan olahraga air, pantai ini juga dimanfaatkan untuk budidaya rumput laut karena kontur pantai yang landai dan ombak yang tidak sampai ke garis pantai. Cukup banyak wisatawan yang melakukan paralayang dari Bukit Timbis hingga ke Pantai Pandawa.",Alam,Denpasar,Bali,8000,4.6,"{'lat': -8.84528,'lng': 115.1871}",-8.8452800,115.1871000,"pantai pandawa alam pantai pandawa adalah salah satu tempat wisata di area kuta selatan, kabupaten badung, bali. pantai ini terletak di balik perbukitan dan sering disebut sebagai pantai rahasia (secret beach). di sekitar pantai ini terdapat dua tebing yang sangat besar yang pada salah satu sisinya dipahat lima patung pandawa[1] dan kunti. keenam patung tersebut secarara berurutan (dari posisi tertinggi) diberi penejasan nama dewi kunti, dharma wangsa, bima, arjuna, nakula, dan sadewa. selain untuk tujuan wisata dan olahraga air, pantai ini juga dimanfaatkan untuk budidaya rumput laut karena kontur pantai yang landai dan ombak yang tidak sampai ke garis pantai. cukup banyak wisatawan yang melakukan paralayang dari bukit timbis hingga ke pantai pandawa. denpasar",images/bali/image_25
26,Pantai Pasut,"Tabanan tak hanya memiliki Tanah Lot, ada juga pantai memesona lainnya yaitu Pantai Pasut. Karakteristik area pantainya berantai pasir hitam dengan ombak yang cukup tenang. Keunikan yang jarang ditemukan di pantai daerah Bali Selatan yang umumnya berwarna putih atau coklat. Mungkin masih sedikit wisatawan luar Bali yang mengenal Pantai Pasut. Karena lokasinya yang masih terbilang sepi dan tenang. Namun justru menjadi daya tarik bagi yang ingin menikmati suasana tenang pantai. Tak hanya itu, berbagai aktivitas menarik juga dapat dilakukan di pantai eksotis ini.",Alam,Denpasar,Bali,5000,4.5,"{'lat': -8.56344,'lng': 115.0367}",-8.5634400,115.0367000,"pantai pasut alam tabanan tak hanya memiliki tanah lot, ada juga pantai memesona lainnya yaitu pantai pasut. karakteristik area pantainya berantai pasir hitam dengan ombak yang cukup tenang. keunikan yang jarang ditemukan di pantai daerah bali selatan yang umumnya berwarna putih atau coklat. mungkin masih sedikit wisatawan luar bali yang mengenal pantai pasut. karena lokasinya yang masih terbilang sepi dan tenang. namun justru menjadi daya tarik bagi yang ingin menikmati suasana tenang pantai. tak hanya itu, berbagai aktivitas menarik juga dapat dilakukan di pantai eksotis ini. denpasar",images/bali/image_26
27,Pantai Munggu,"Bagi yang suka surfing (berselancar) pantai Munggu surganya para peselancar karena memiliki gelombang yang kuat dan besar dengan garis pantai yang memanjang sehingga sangat cocok untuk kegiatan selancar. Pada hari-hari tertentu pantai ini digunakan Upacara Melasti dan Melarung Bumi oleh warga sekitar. Penduduk sekitar bermata pencaharian sebagai petani dan nelayan, ini bisa terlihat dari sawah-sawah yang ada saat akan menuju kawasan pantai sedangkan perahu nelayan terdapat disekitar pesisir pantai. Untuk mendukung kegiatan pariwisata di Pantai Munggu maka pemerintah setempat menyediakan fasilitas pendukung seperti tempat parkir yang cukup luas, villa, restaurant, café, dan warung yang menjual makanan dan minuman ringan..",Alam,Denpasar,Bali,0,4.5,"{'lat': -8.64841,'lng': 115.1169}",-8.6484100,115.1169000,"pantai munggu alam bagi yang suka surfing (berselancar) pantai munggu surganya para peselancar karena memiliki gelombang yang kuat dan besar dengan garis pantai yang memanjang sehingga sangat cocok untuk kegiatan selancar. pada hari-hari tertentu pantai ini digunakan upacara melasti dan melarung bumi oleh warga sekitar. penduduk sekitar bermata pencaharian sebagai petani dan nelayan, ini bisa terlihat dari sawah-sawah yang ada saat akan menuju kawasan pantai sedangkan perahu nelayan terdapat disekitar pesisir pantai. untuk mendukung kegiatan pariwisata di pantai munggu maka pemerintah setempat menyediakan fasilitas pendukung seperti tempat parkir yang cukup luas, villa, restaurant, café, dan warung yang menjual makanan dan minuman ringan.. denpasar",images/bali/image_27
28,Pantai Gunung Payung,"Pantai Gunung Payung, terletak di Kutuh, Kuta Selatan, Badung, Bali, menjadi salah satu destinasi wisata terbaik di Pulau Dewata. Pantai Gunung Payung menghadirkan pemandangan yang memukau bagi para wisatawan. Dengan pasir putih yang lembut dan air laut yang jernih, pantai ini menawarkan pengalaman tak terlupakan. Tidak hanya itu, tebing-tebing menjulang tinggi di sekitarnya memberikan latar belakang yang spektakuler.",Alam,Denpasar,Bali,4000,4.6,"{'lat': -8.84078,'lng': 115.1998}",-8.8407800,115.1998000,"pantai gunung payung alam pantai gunung payung, terletak di kutuh, kuta selatan, badung, bali, menjadi salah satu destinasi wisata terbaik di pulau dewata. pantai gunung payung menghadirkan pemandangan yang memukau bagi para wisatawan. dengan pasir putih yang lembut dan air laut yang jernih, pantai ini menawarkan pengalaman tak terlupakan. tidak hanya itu, tebing-tebing menjulang tinggi di sekitarnya memberikan latar belakang yang spektakuler. denpasar",images/bali/image_28
