id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
11,Taman Labirin Banua (Kebun Raya Banua),Daya tarik utama tempat wisata ini adalah sensasi memasuki lorong-lorong labirin dari tumbuhan dengan tujuan mencari jalan keluar,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,7000,4.3,"{'lat': -3.48373919738937,'lng': 114.819424451155}",-3.4837392,114.8194245,taman labirin banua (kebun raya banua) tempat rekreasi daya tarik utama tempat wisata ini adalah sensasi memasuki lorong-lorong labirin dari tumbuhan dengan tujuan mencari jalan keluar banjarbaru,images/banjarbaru/image_11
12,Aquatica Waterpark & ​​Playground,Aquatica Waterpark & ​​Playground merupakan destinasi wisata yang menyediakan kolam serta permainan lain yang menarik minat pengunjung. disini juga disertai Live Band.,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,30000,4.3,"{'lat': -3.3463109,'lng': 114.776734}",-3.3463109,114.7767340,aquatica waterpark & ​​playground tempat rekreasi aquatica waterpark & ​​playground merupakan destinasi wisata yang menyediakan kolam serta permainan lain yang menarik minat pengunjung. disini juga disertai live band. banjarbaru,images/banjarbaru/image_12
13,Meek Farm,"Bagi Anda yang merupakan pecinta buah durian, maka ketika berada di Banjarbaru Anda pun wajib untuk datang ke agrowisata Meek Farm. Pasalnya, ketika berada disini, Anda pun akan bisa menikmati berbagai macam hal yang berbau durian.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,20000,4.2,"{'lat': -3.4676454,'lng': 114.922383}",-3.4676454,114.9223830,"meek farm tempat rekreasi bagi anda yang merupakan pecinta buah durian, maka ketika berada di banjarbaru anda pun wajib untuk datang ke agrowisata meek farm. pasalnya, ketika berada disini, anda pun akan bisa menikmati berbagai macam hal yang berbau durian. banjarbaru",images/banjarbaru/image_13
14,Taman Air Mancur Minggu Raya,Air Mancur Minggu Raya menawarkan area taman hijau dengan berbagai hiasan dan lampu warna-warni serta area permainan.,Alam,Banjarbaru,Kalimantan Selatan,0,4.3,"{'lat': -3.44240316385983,'lng': 114.830882910678}",-3.4424032,114.8308829,taman air mancur minggu raya alam air mancur minggu raya menawarkan area taman hijau dengan berbagai hiasan dan lampu warna-warni serta area permainan. banjarbaru,images/banjarbaru/image_14
15,Wisata Kuliner Kampung Purun,"Wisata Kuliner Kampung Purun ini yaitu tempat galeri UMKM berupa showroom bagi pengrajin purun, dan tentunya wisata kuliner makanan khas Kalimantan Selatan",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,5000,4.0,"{'lat': -3.5049635,'lng': 114.844544}",-3.5049635,114.8445440,"wisata kuliner kampung purun tempat rekreasi wisata kuliner kampung purun ini yaitu tempat galeri umkm berupa showroom bagi pengrajin purun, dan tentunya wisata kuliner makanan khas kalimantan selatan banjarbaru",images/banjarbaru/image_15
16,Taman Hutan Raya Sultan Adam,"Taman Hutan Raya Sultan Adam yaitu destinasi wisata yang memanjakan mata dengan pemandangan hutannya. Hal menarik lainnya, wisata Taman Hutan Raya Sultan Adam ini juga memiliki air terjun dengan keindahan memanjakan sejauh mata memandang.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,10000,4.6,"{'lat': -3.51830268730973,'lng': 114.950202795889}",-3.5183027,114.9502028,"taman hutan raya sultan adam tempat rekreasi taman hutan raya sultan adam yaitu destinasi wisata yang memanjakan mata dengan pemandangan hutannya. hal menarik lainnya, wisata taman hutan raya sultan adam ini juga memiliki air terjun dengan keindahan memanjakan sejauh mata memandang. banjarbaru",images/banjarbaru/image_16
17,Bukit Matang Kaladan,"Bukit Matang Kaladan memiliki pemandangan mirip Raja Ampat di Papua Barat Daya. Untuk mencapai puncak Bukit Matang Kaladan, wisatawan harus mendaki tebing curam dengan menepaki ribuan anak tangga setinggi kurang lebih 400 meter.",Pegunungan,Banjarbaru,Kalimantan Selatan,10000,4.5,"{'lat': -3.5254244,'lng': 115.094272}",-3.5254244,115.0942720,"bukit matang kaladan pegunungan bukit matang kaladan memiliki pemandangan mirip raja ampat di papua barat daya. untuk mencapai puncak bukit matang kaladan, wisatawan harus mendaki tebing curam dengan menepaki ribuan anak tangga setinggi kurang lebih 400 meter. banjarbaru",images/banjarbaru/image_17
18,Taman Van Der Pijl,"Gemerlap lampu warna-warni yang mempercantik Taman Van Der Pijl saat malam hari, menjadi daya Tarik pengunjung maupun masyarakat",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,10000,4.4,"{'lat': -3.44250095440053,'lng': 114.831219308827}",-3.4425010,114.8312193,"taman van der pijl tempat rekreasi gemerlap lampu warna-warni yang mempercantik taman van der pijl saat malam hari, menjadi daya tarik pengunjung maupun masyarakat banjarbaru",images/banjarbaru/image_18
19,MENARA 33,Menara 33 dibangun sebagai penunjang normalisasi sungai Kemuning serta penataan lingkungan sekitarnya hingga bisa menjadi daya tarik pariwisata,Sejarah dan Budaya,Banjarbaru,Kalimantan Selatan,0,4.4,"{'lat': -3.44327028292772,'lng': 114.819764837663}",-3.4432703,114.8197648,menara 33 sejarah dan budaya menara 33 dibangun sebagai penunjang normalisasi sungai kemuning serta penataan lingkungan sekitarnya hingga bisa menjadi daya tarik pariwisata banjarbaru,images/banjarbaru/image_19
20,Wisata Petik Melon Banjarbaru,Wisata yang asri dan menjadi daya tarik baik wisatawan baik lokal maupun luar daerah serta menjadi salah ikon kebanggaan Kota Banjarbaru,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,0,4.9,"{'lat': -3.4143017,'lng': 114.636587}",-3.4143017,114.6365870,wisata petik melon banjarbaru tempat rekreasi wisata yang asri dan menjadi daya tarik baik wisatawan baik lokal maupun luar daerah serta menjadi salah ikon kebanggaan kota banjarbaru banjarbaru,images/banjarbaru/image_20
21,Waduk Banjarbaru,"Daya tarik yang dapat dinikmati, yaitu Lesehan Terapung Rama Shinta, Pulau Pinus 2, Bukit Batas hingga memancing",Alam,Banjarbaru,Kalimantan Selatan,10000,4.3,"{'lat': -3.47325544099922,'lng': 114.827316714894}",-3.4732554,114.8273167,"waduk banjarbaru alam daya tarik yang dapat dinikmati, yaitu lesehan terapung rama shinta, pulau pinus 2, bukit batas hingga memancing banjarbaru",images/banjarbaru/image_21
22,PINE ISLAND ARANIO,Perjalanan yang unik dan menyenangkan tersebut menjadi daya tarik wisatawan untuk datang berkunjung ke Pulau Pinus karena disertai hamparan pohon pinus di sepanjang jalan.,Alam,Banjarbaru,Kalimantan Selatan,35000,4.5,"{'lat': -3.5364435,'lng': 115.541896}",-3.5364435,115.5418960,pine island aranio alam perjalanan yang unik dan menyenangkan tersebut menjadi daya tarik wisatawan untuk datang berkunjung ke pulau pinus karena disertai hamparan pohon pinus di sepanjang jalan. banjarbaru,images/banjarbaru/image_22
23,Bukit Munggualung,"Selain menawarkan keindahan alam, hutan dan gunung, dari tempat ini pengunjung bisa swafoto sambil menikmati matahari terbit maupun tenggelam",Pegunungan,Banjarbaru,Kalimantan Selatan,10000,4.6,"{'lat': -3.5266248542166,'lng': 114.84007644722}",-3.5266249,114.8400764,"bukit munggualung pegunungan selain menawarkan keindahan alam, hutan dan gunung, dari tempat ini pengunjung bisa swafoto sambil menikmati matahari terbit maupun tenggelam banjarbaru",images/banjarbaru/image_23
24,Mandin Putri Waterfall,Kawasan air terjun ini bersih dan alami pegunungan. Wisatawan dapat mandi dan bermain air juga tersedia toilet untuk berbilas.,Alam,Banjarbaru,Kalimantan Selatan,10000,4.3,"{'lat': -3.51557203593965,'lng': 114.942868537663}",-3.5155720,114.9428685,mandin putri waterfall alam kawasan air terjun ini bersih dan alami pegunungan. wisatawan dapat mandi dan bermain air juga tersedia toilet untuk berbilas. banjarbaru,images/banjarbaru/image_24
25,Jack kolam,Jack kolam menjadi destinasi apabila ingin berenang dengan suasana yang tenang.,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,20000,4.2,"{'lat': -3.4332716,'lng': 114.894639}",-3.4332716,114.8946390,jack kolam tempat rekreasi jack kolam menjadi destinasi apabila ingin berenang dengan suasana yang tenang. banjarbaru,images/banjarbaru/image_25
26,Danau Seran,"Pengunjung dapat menikmati jernihnya air danau untuk berenang. Pengelola juga menyediakan pelampung dari ban yang dapat disewa. Lebih uniknya lagi di tengah danau terdapat pulau kecil, pulau ini dihiasi banyak pohon pinus yang rindang",Alam,Banjarbaru,Kalimantan Selatan,15000,4.1,"{'lat': -3.4890639,'lng': 114.913052}",-3.4890639,114.9130520,"danau seran alam pengunjung dapat menikmati jernihnya air danau untuk berenang. pengelola juga menyediakan pelampung dari ban yang dapat disewa. lebih uniknya lagi di tengah danau terdapat pulau kecil, pulau ini dihiasi banyak pohon pinus yang rindang banjarbaru",images/banjarbaru/image_26
27,Air Terjun Janda Beranak Tiga Desa Kiram,"Wisata ini memiliki 3 tingkatan air terjun, untuk pengunjung yang tidak ingin jalan terlalu jauh bisa di air terjun tingkatan pertama.",Alam,Banjarbaru,Kalimantan Selatan,5000,4.3,"{'lat': -3.3529158,'lng': 114.922585}",-3.3529158,114.9225850,"air terjun janda beranak tiga desa kiram alam wisata ini memiliki 3 tingkatan air terjun, untuk pengunjung yang tidak ingin jalan terlalu jauh bisa di air terjun tingkatan pertama. banjarbaru",images/banjarbaru/image_27
28,Palm Mini Waterpark,Ada 4 jenis kolam renang dan sejumlah wahana permainan yang bisa dicoba,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,25000,4.6,"{'lat': -3.46898034968169,'lng': 114.812668653006}",-3.4689803,114.8126687,palm mini waterpark tempat rekreasi ada 4 jenis kolam renang dan sejumlah wahana permainan yang bisa dicoba banjarbaru,images/banjarbaru/image_28
29,Kebun Melati Jasmine Hill,Hamparan bunga metlati yang memanjakan mata membuat suasana pengunjung merasa damai,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,0,5.0,"{'lat': -3.44931413967237,'lng': 114.917420802119}",-3.4493141,114.9174208,kebun melati jasmine hill tempat rekreasi hamparan bunga metlati yang memanjakan mata membuat suasana pengunjung merasa damai banjarbaru,images/banjarbaru/image_29
30,Pine Forest II,"Kegiatan menarik saat mengunjungi wisata alam Hutan Pinus II, seperti berburu foto, berpiknik, berjalan, bersantai menjadi daya tarik destinasi wisata ini.",Alam,Banjarbaru,Kalimantan Selatan,20000,4.2,"{'lat': -3.43322375284724,'lng': 114.84015156835}",-3.4332238,114.8401516,"pine forest ii alam kegiatan menarik saat mengunjungi wisata alam hutan pinus ii, seperti berburu foto, berpiknik, berjalan, bersantai menjadi daya tarik destinasi wisata ini. banjarbaru",images/banjarbaru/image_30
31,Origami Park,"Origami Park menjadi objek wisata yang menyajikan pemandangan alam hijau yang cukup mempesona. Selama menikmati waktu di taman tersebut, wisatawan akan selalu menjumpai hamparan rerumputan hijau yang begitu luas dan segar. Selain itu, ada pula beberapa jenis bunga yang tumbuh dengan cantik.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,20000,3.9,"{'lat': -3.498116537269,'lng': 114.812821595335}",-3.4981165,114.8128216,"origami park tempat rekreasi origami park menjadi objek wisata yang menyajikan pemandangan alam hijau yang cukup mempesona. selama menikmati waktu di taman tersebut, wisatawan akan selalu menjumpai hamparan rerumputan hijau yang begitu luas dan segar. selain itu, ada pula beberapa jenis bunga yang tumbuh dengan cantik. banjarbaru",images/banjarbaru/image_31
32,Sungai Kiram Berbatu,Daya tarik dari Kiram Park adalah nuansa yang sejuk dan nyaman untuk bersantai. Hal tersebut tidak lepas dari letaknya yang berada di kawasan pegunungan. Pohon-pohon disekitar tempat wisata ini juga masih banyak.,Alam,Banjarbaru,Kalimantan Selatan,10000,4.6,"{'lat': -3.3542864,'lng': 114.914615}",-3.3542864,114.9146150,sungai kiram berbatu alam daya tarik dari kiram park adalah nuansa yang sejuk dan nyaman untuk bersantai. hal tersebut tidak lepas dari letaknya yang berada di kawasan pegunungan. pohon-pohon disekitar tempat wisata ini juga masih banyak. banjarbaru,images/banjarbaru/image_32
33,Kebun Kopi Edukasi,"Pengunjung akan diberitahu cara memulai budidaya tanaman kopi, mulai dari pembibitan hingga proses pascapanen.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,25000,5.0,"{'lat': -3.44947726496746,'lng': 114.808845579991}",-3.4494773,114.8088456,"kebun kopi edukasi tempat rekreasi pengunjung akan diberitahu cara memulai budidaya tanaman kopi, mulai dari pembibitan hingga proses pascapanen. banjarbaru",images/banjarbaru/image_33
34,Bukit Batas,Kawasan ini menawarkan keindahan pemandangan pulau-pulau kecil yang ada pada Waduk Riam Kanan.,Pegunungan,Banjarbaru,Kalimantan Selatan,5000,4.6,"{'lat': -3.5481369,'lng': 115.411178}",-3.5481369,115.4111780,bukit batas pegunungan kawasan ini menawarkan keindahan pemandangan pulau-pulau kecil yang ada pada waduk riam kanan. banjarbaru,images/banjarbaru/image_34
35,Embung Kebun Raya Banua,"Wisatawan yang datang biasanya mulai dari pukul 16.00 hingga tutup, karena mereka mengincar suasana sore hari dan juga ingin melihat sunset di pinggiran embung.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,7000,4.6,"{'lat': -3.4867631,'lng': 114.817323}",-3.4867631,114.8173230,"embung kebun raya banua tempat rekreasi wisatawan yang datang biasanya mulai dari pukul 16.00 hingga tutup, karena mereka mengincar suasana sore hari dan juga ingin melihat sunset di pinggiran embung. banjarbaru",images/banjarbaru/image_35
36,Taman Gembira Banjarbaru,Taman Gembira ditumbuhi beragam pohon rindang berukuran besar yang menaungi taman dari sinar matahari.,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,0,4.5,"{'lat': -3.44550116994169,'lng': 114.831873251155}",-3.4455012,114.8318733,taman gembira banjarbaru tempat rekreasi taman gembira ditumbuhi beragam pohon rindang berukuran besar yang menaungi taman dari sinar matahari. banjarbaru,images/banjarbaru/image_36
37,Experiment Garden Banjarbaru,"Kebun Percobaan Banjarbaru atau Taman Sains Pertanian Lahan Rawa adalah salah satu kebun percobaan yang dikelola oleh Balai Penelitian Pertanian Lahan Rawa (Balittra) di bawah Kementerian Pertanian. Kebun percobaan ini terletak di Jalan Karang Anyar 1, Loktabat Utara, Kecamatan Banjarbaru Utara, Kota Banjarbaru, Kalimantan Selatan.",Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,0,4.2,"{'lat': -3.4345146,'lng': 114.983514}",-3.4345146,114.9835140,"experiment garden banjarbaru tempat rekreasi kebun percobaan banjarbaru atau taman sains pertanian lahan rawa adalah salah satu kebun percobaan yang dikelola oleh balai penelitian pertanian lahan rawa (balittra) di bawah kementerian pertanian. kebun percobaan ini terletak di jalan karang anyar 1, loktabat utara, kecamatan banjarbaru utara, kota banjarbaru, kalimantan selatan. banjarbaru",images/banjarbaru/image_37
38,Air Terjun Mandin Putri Kembar,Kawasan air terjun ini bersih dan alami pegunungan. Wisatawan dapat mandi dan bermain air juga tersedia toilet untuk berbilas.,Alam,Banjarbaru,Kalimantan Selatan,10000,4.4,"{'lat': -3.51960325887528,'lng': 114.936082781842}",-3.5196033,114.9360828,air terjun mandin putri kembar alam kawasan air terjun ini bersih dan alami pegunungan. wisatawan dapat mandi dan bermain air juga tersedia toilet untuk berbilas. banjarbaru,images/banjarbaru/image_38
39,Tugu Dulangan Banjarbaru,"Tugu Dulangan adalah sebuah tugu yang terletak di Kota Banjarbaru, Kalimantan Selatan. Tugu ini dibangun pada tahun 2019 dan merupakan salah satu ikon kota Banjarbaru. Tugu Dulangan memiliki tinggi sekitar 20 meter dan berbentuk seperti dulang, yaitu sebuah wadah tradisional yang terbuat dari kayu atau bambu yang digunakan masyarakat Banjar untuk menanak nasi. Di bagian atas tugu terdapat miniatur rumah adat Banjar, yaitu rumah panggung yang disebut dengan rumah Banjar Bubungan Tinggi.",Sejarah dan Budaya,Banjarbaru,Kalimantan Selatan,0,4.5,"{'lat': -3.46118031122283,'lng': 114.811041253006}",-3.4611803,114.8110413,"tugu dulangan banjarbaru sejarah dan budaya tugu dulangan adalah sebuah tugu yang terletak di kota banjarbaru, kalimantan selatan. tugu ini dibangun pada tahun 2019 dan merupakan salah satu ikon kota banjarbaru. tugu dulangan memiliki tinggi sekitar 20 meter dan berbentuk seperti dulang, yaitu sebuah wadah tradisional yang terbuat dari kayu atau bambu yang digunakan masyarakat banjar untuk menanak nasi. di bagian atas tugu terdapat miniatur rumah adat banjar, yaitu rumah panggung yang disebut dengan rumah banjar bubungan tinggi. banjarbaru",images/banjarbaru/image_39
40,Danau Caramin,"Tempat wisata Amuntai terbaru ini menjadi daya tarik utama, karena airnya jernih kehijauan seperti cermin. Maka tak heran jika danau Caramin juga disebut dengan danau cermin",Alam,Banjarbaru,Kalimantan Selatan,15000,3.9,"{'lat': -3.3492753,'lng': 114.762894}",-3.3492753,114.7628940,"danau caramin alam tempat wisata amuntai terbaru ini menjadi daya tarik utama, karena airnya jernih kehijauan seperti cermin. maka tak heran jika danau caramin juga disebut dengan danau cermin banjarbaru",images/banjarbaru/image_40
41,Taman Sakura Al-Munawarah Banjarbaru,Taman sakura adalah taman terbuka di sekitar masjid agung al munawwarah. Vegetasu rumput luaas denan rimbun pohon dan penataan objek geometri yang tepat membuat taman ini selalu ramai dikunjungi tiap hari.,Tempat Rekreasi,Banjarbaru,Kalimantan Selatan,0,4.8,"{'lat': -3.46056255743674,'lng': 114.825487479991}",-3.4605626,114.8254875,taman sakura al-munawarah banjarbaru tempat rekreasi taman sakura adalah taman terbuka di sekitar masjid agung al munawwarah. vegetasu rumput luaas denan rimbun pohon dan penataan objek geometri yang tepat membuat taman ini selalu ramai dikunjungi tiap hari. banjarbaru,images/banjarbaru/image_41
