id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
11,Kampoeng Djadhoel Semarang,"Kampoeng Djadhoel terletak di Kampung Batik Semarang tepatnya di Kampung Batik Tengah RT 04/ RW 02 Kelurahan Rejomulyo, Kecamatan Semarang Timur. Penamaan Kampoeng Djadhoel ini tercetus sejak 18 Desember 2016 oleh Ignatius Luwiyanto (50) warga Kampung Batik Tengah. Sejarah Indonesia menjadi latar belakang penamaan KampoengDjadhoel.",Desa Wisata,Semarang,Jawa Tengah,10000,4.7,"{'lat': -6.968773100000001, 'lng': 110.4319505}",-6.9687731,110.4319505,"kampoeng djadhoel semarang desa wisata kampoeng djadhoel terletak di kampung batik semarang tepatnya di kampung batik tengah rt 04/ rw 02 kelurahan rejomulyo, kecamatan semarang timur. penamaan kampoeng djadhoel ini tercetus sejak 18 desember 2016 oleh ignatius luwiyanto (50) warga kampung batik tengah. sejarah indonesia menjadi latar belakang penamaan kampoengdjadhoel. semarang",images/semarang/image_11
12,Indonesia Kaya Park,"Lokasi Taman Indonesia Kaya yang berada di pusat kota Semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman Jawa Tengah. Di sini ada Panggung Budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. Lalu ada Taman Pandawa Lima yang dibuat oleh Komroden Haro, Pelataran Penikmat Seni, Amphitheater, Area Hijau, Gerbang Mural karya lima seniman muda Semarang, dan tak ketinggalan ada Air Mancur Menari. Air Mancur Menari ini dibangun oleh Pemerintah Kota Semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan Indonesia. Air Mancur Menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan.",Tempat Rekreasi,Semarang,Jawa Tengah,0,4.6,"{'lat': -6.992350699999998, 'lng': 110.4201162}",-6.9923507,110.4201162,"indonesia kaya park tempat rekreasi lokasi taman indonesia kaya yang berada di pusat kota semarang, membuat taman seluas 5.000 meter persegi ini bisa difungsikan sebagai wadah berkesenian komunitas seniman jawa tengah. di sini ada panggung budaya yang dibangun dengan dua sisi yang semuanya bisa digunakan. lalu ada taman pandawa lima yang dibuat oleh komroden haro, pelataran penikmat seni, amphitheater, area hijau, gerbang mural karya lima seniman muda semarang, dan tak ketinggalan ada air mancur menari. air mancur menari ini dibangun oleh pemerintah kota semarang yang dapat bergerak mengikuti alunan musik klasik dan lagu-lagu perjuangan indonesia. air mancur menari tersebut dijadwalkan akan menyala setiap hari pada pukul 19.00 - 20.00 dan sampai pukul 21.00 di akhir pekan. semarang",images/semarang/image_12
13,Taman Pandanaran,"Dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan SPBU yang tak begitu laku. Bekas SPBU tersebut dirombak total menjadi sebuah taman. Konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar Rp1,8 M. Taman Pandanaran ini beralamatkan di Jalan Pandanaran, Mugassari, Semarang Selatan. Tepatnya, berada di pertigaan antara Jalan Pandanaran dan Jalan MH.Thamrin. Sayangnya, untuk mendapatkan parkir di sini cukup susah. Beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman.",Tempat Rekreasi,Semarang,Jawa Tengah,0,4.4,"{'lat': -6.987793600000001, 'lng': 110.4172262}",-6.9877936,110.4172262,"taman pandanaran tempat rekreasi dalam sejarah yang tercatat, dulunya tempat ini merupakan kawasan spbu yang tak begitu laku. bekas spbu tersebut dirombak total menjadi sebuah taman. konon, luas tanah 600 meter persegi tersebut direnovasi menjadi taman dengan dana sekitar rp1,8 m. taman pandanaran ini beralamatkan di jalan pandanaran, mugassari, semarang selatan. tepatnya, berada di pertigaan antara jalan pandanaran dan jalan mh.thamrin. sayangnya, untuk mendapatkan parkir di sini cukup susah. beberapa pengunjung bahkan harus memarkirkan kendaraannya di depan warung makan di sekitaran taman. semarang",images/semarang/image_13
14,Pura Giri Natha,"Awal berdirinya Pura Agung Giri Natha tidak terlepas dari hadirnya pemeluk umat Hindu dari berbagai daerah yang mulai berdatangan dan menetap di Semarang. Sebelum menetap, umat Hindu yang ada di Semarang awalnya datang untuk bekerja dan mencari ilmu. Sekitar tahun 1967/1968 para pemeluk agama Hindu yang ada di Semarang mengusulkan kepada pemerintah Semarang, untuk dibangunnya tempat peribadatan. Karena sebelumnya umat Hindu ketika melaksanakan sembahyang lokasinya dari rumah ke rumah. Setuju dengan usulan tersebut, akhirnya pemerintah Semarang memberikan pilihan beragam lokasi yang sekira tepat dan pas untuk dibangun sebuah tempat suci yakni pura.",Sejarah dan Budaya,Semarang,Jawa Tengah,20000,4.7,"{'lat': -6.998475900000001, 'lng': 110.4106468}",-6.9984759,110.4106468,"pura giri natha sejarah dan budaya awal berdirinya pura agung giri natha tidak terlepas dari hadirnya pemeluk umat hindu dari berbagai daerah yang mulai berdatangan dan menetap di semarang. sebelum menetap, umat hindu yang ada di semarang awalnya datang untuk bekerja dan mencari ilmu. sekitar tahun 1967/1968 para pemeluk agama hindu yang ada di semarang mengusulkan kepada pemerintah semarang, untuk dibangunnya tempat peribadatan. karena sebelumnya umat hindu ketika melaksanakan sembahyang lokasinya dari rumah ke rumah. setuju dengan usulan tersebut, akhirnya pemerintah semarang memberikan pilihan beragam lokasi yang sekira tepat dan pas untuk dibangun sebuah tempat suci yakni pura. semarang",images/semarang/image_14
15,Wisata Mangrove Tapak,"Wisata hutan mangrove Semarang hampir tak pernah sepi dikunjungi wisatawan. Tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. Obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi.",Alam,Semarang,Jawa Tengah,5000,4.3,"{'lat': -6.968561800000001, 'lng': 110.3459696}",-6.9685618,110.3459696,"wisata mangrove tapak alam wisata hutan mangrove semarang hampir tak pernah sepi dikunjungi wisatawan. tak jarang pengunjung yang datang ke wisata cantik ini baik berswafoto maupun sekedar jalan-jalan menapaik selasar kayu. obyek ini pun juga instagramable dan pas dibagikan di sosmed, bahkan banyak diburu oleh mereka yang berkecimpung di bidang fotografi. semarang",images/semarang/image_15
16,Pantai Cipta,"Pantai Cipta juga dikenal sebagai Pantai Petikemas, karena jarak dan letaknya dekat dengan Pantai Petikemas. Tempat wisata di semarang Pantai Cipta hanya memiliki sedikit hamparan pasir dan didominasi bebatuan. Pantai Cipta menjadi satu destinasi wisata favorit bagi warga Semarang karena mempunyai keunikan dari pemandangan hingga lingkungan sekitarnya. Berfoto selfie menjadi kegiatan utama di pantai tersebut karena banyak spot menarik yang bisa diabadikan. Pada akhir pekan atau hari libur panjang, para wisatawan sering memenuhi Pantai Cipta untuk sekedar melihat pemandangan pantai. Namun pantai Cipta ini memiliki ombak yang tenang, sehingga aman digunakan untuk berenang. Dipantai Cipta sendiri terdapat banyak ilalang yang menambah indah pemandangan dan menjadi surga para pemburu selfie. Keberadaan ilalang inilah yang menjadi daya tarik para pengunjung untuk datang ke pantai Cipta hanya sekedar untuk berselfie.",Alam,Semarang,Jawa Tengah,5000,4.0,"{'lat': -6.9486402, 'lng': 110.4102923}",-6.9486402,110.4102923,"pantai cipta alam pantai cipta juga dikenal sebagai pantai petikemas, karena jarak dan letaknya dekat dengan pantai petikemas. tempat wisata di semarang pantai cipta hanya memiliki sedikit hamparan pasir dan didominasi bebatuan. pantai cipta menjadi satu destinasi wisata favorit bagi warga semarang karena mempunyai keunikan dari pemandangan hingga lingkungan sekitarnya. berfoto selfie menjadi kegiatan utama di pantai tersebut karena banyak spot menarik yang bisa diabadikan. pada akhir pekan atau hari libur panjang, para wisatawan sering memenuhi pantai cipta untuk sekedar melihat pemandangan pantai. namun pantai cipta ini memiliki ombak yang tenang, sehingga aman digunakan untuk berenang. dipantai cipta sendiri terdapat banyak ilalang yang menambah indah pemandangan dan menjadi surga para pemburu selfie. keberadaan ilalang inilah yang menjadi daya tarik para pengunjung untuk datang ke pantai cipta hanya sekedar untuk berselfie. semarang",images/semarang/image_16
17,Old City 3D Trick Art Museum,"Destinasi wisata kekinian satu ini memang tengah naik daun di banyak kota termasuk Semarang. Salah satunya Old City 3D Trick Art Museum, museum dengan tema Seni 3 Dimensi yang menyuguhkan sensasi berbeda dari museum biasa. Karena di dalamnya dipamerkan aneka karya seni 3 dimensi yang atraktif untuk berfoto. Destinasi wisata ini masih terus ramai kunjungan lantaran terus berinovasi. Setiap 3 bulan sekali, pihak pengelola akan mengganti tema atau instalasi karya seninya sehingga pengunjung bisa datang berkali-kali tanpa bosan.",Sejarah dan Budaya,Semarang,Jawa Tengah,50000,4.4,"{'lat': -6.968406400000001, 'lng': 110.4261995}",-6.9684064,110.4261995,"old city 3d trick art museum sejarah dan budaya destinasi wisata kekinian satu ini memang tengah naik daun di banyak kota termasuk semarang. salah satunya old city 3d trick art museum, museum dengan tema seni 3 dimensi yang menyuguhkan sensasi berbeda dari museum biasa. karena di dalamnya dipamerkan aneka karya seni 3 dimensi yang atraktif untuk berfoto. destinasi wisata ini masih terus ramai kunjungan lantaran terus berinovasi. setiap 3 bulan sekali, pihak pengelola akan mengganti tema atau instalasi karya seninya sehingga pengunjung bisa datang berkali-kali tanpa bosan. semarang",images/semarang/image_17
18,GPIB Immanuel Semarang (Gereja Blenduk),"GPIB Immanuel Semarang (populer dengan nama Gereja Blenduk, kadang-kadang dieja Gereja Blendug, dan sering kali dilafazkan sebagai mBlendhug) (bahasa Jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. Gréja Blendhuk) adalah Gereja Kristen tertua di Jawa Tengah yang dibangun oleh masyarakat Belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). Gereja ini sesungguhnya bernama Gereja GPIB Immanuel, di Jl. Letjend. Suprapto 32. Kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel Barok. Arsitektur di dalamnya dibuat berdasarkan salib Yunani. Gereja ini direnovasi pada 1894 oleh W. Westmaas dan H.P.A. de Wilde, yang menambahkan kedua menara di depan gedung gereja ini. Nama Blenduk adalah julukan dari masyarakat setempat yang berarti kubah. Gereja ini hingga sekarang masih dipergunakan setiap hari Minggu. Di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial Belanda.",Tempat Ibadah,Semarang,Jawa Tengah,0,4.6,"{'lat': -6.968348799999999, 'lng': 110.4274767}",-6.9683488,110.4274767,"gpib immanuel semarang (gereja blenduk) tempat ibadah gpib immanuel semarang (populer dengan nama gereja blenduk, kadang-kadang dieja gereja blendug, dan sering kali dilafazkan sebagai mblendhug) (bahasa jawa: ꦒꦿꦺꦗ​ꦧ꧀ꦭꦼꦤ꧀ꦝꦸꦏ꧀, translit. gréja blendhuk) adalah gereja kristen tertua di jawa tengah yang dibangun oleh masyarakat belanda yang tinggal di kota itu pada 1753, dengan bentuk oktagonal (persegi delapan). gereja ini sesungguhnya bernama gereja gpib immanuel, di jl. letjend. suprapto 32. kubahnya besar, dilapisi perunggu, dan di dalamnya terdapat sebuah orgel barok. arsitektur di dalamnya dibuat berdasarkan salib yunani. gereja ini direnovasi pada 1894 oleh w. westmaas dan h.p.a. de wilde, yang menambahkan kedua menara di depan gedung gereja ini. nama blenduk adalah julukan dari masyarakat setempat yang berarti kubah. gereja ini hingga sekarang masih dipergunakan setiap hari minggu. di sekitar gereja ini juga terdapat sejumlah bangunan lain dari masa kolonial belanda. semarang",images/semarang/image_18
19,Taman Srigunting,"Merupakan salah satu landmark di Kawasan Kota Lama Semarang, Taman Srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. Taman Srigunting berada di Jalan Letjen Suprapto 32 Kawasan Kota Lama, di sisi selatan terdapat Gedung Marba, di barat daya terdapat Gedung Jiwasraya, di sisi barat terdapat Gereja Blenduk serta di sisi timur terdapat Gedung Kerta Niaga. Taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. Pada tahun 2001, Taman Srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. Pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. Dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut.",Tempat Rekreasi,Semarang,Jawa Tengah,0,4.7,"{'lat': -6.9681728, 'lng': 110.4278262}",-6.9681728,110.4278262,"taman srigunting tempat rekreasi merupakan salah satu landmark di kawasan kota lama semarang, taman srigunting pada masa kolonial belanda berwujud parade plein untuk panggung parade, kini menjadi sebuah ruang terbuka berupa taman yang menjadi salah satu tempat untuk berkumpul atau berkegiatan komunitas. taman srigunting berada di jalan letjen suprapto 32 kawasan kota lama, di sisi selatan terdapat gedung marba, di barat daya terdapat gedung jiwasraya, di sisi barat terdapat gereja blenduk serta di sisi timur terdapat gedung kerta niaga. taman ini beberapa kali mengalami renovasi, seperti pada tahun 2001 dan tahun 2004. pada tahun 2001, taman srigunting dikembalikan pada fungsi raung terbuka untuk rekreatif, setelah sebelumnya merupakan taman pasif. pada tahun 2004 renovasi taman ini dengan membuat jalan masuk pada masing-masing sisi, hingga terdapat empat jalan masuk. dan di tengah tengah dibuat tiang lampu penerangan yang bercabang empat untuk menerangi empat sisi jalan masuk tersebut. semarang",images/semarang/image_19
20,Semarang Contemporary Art Gallery,Salah satu wisata yang berbau seni di Semarang bisa kamu temukan di kawasan Kota Lama yakni Semarang Contemporary Art Gallery atau lebih mudahnya disebut sebagai Galsem yang berarti Galeri Semarang. Semarang Gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. Karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru Nusantara.,Sejarah dan Budaya,Semarang,Jawa Tengah,10000,4.6,"{'lat': -6.967499999999999, 'lng': 110.4282}",-6.9675000,110.4282000,semarang contemporary art gallery sejarah dan budaya salah satu wisata yang berbau seni di semarang bisa kamu temukan di kawasan kota lama yakni semarang contemporary art gallery atau lebih mudahnya disebut sebagai galsem yang berarti galeri semarang. semarang gallery ini adalah salah satu museum seni yang cukup terkenal dan sampai saat ini masih sangat populer di kalangan wisatawan terutama para pecinta seni. karya-karya seni yang dipamerkan disini merupakan hasil tangan dingin para seniman handal dari seluruh penjuru nusantara. semarang,images/semarang/image_20
