id,place_name,description,category,city,province,price,rating,coordinate,lat,long,metadata,dir
11,Food Junction Grand Pakuwon,"Food Junction Grand Pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. Tempatnya yang terletak di area Tandes, Surabaya Barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. Sehingga tidak heran apabila banyak warga Surabaya yang menghabiskan waktu sore hari ditempat ini.",Tempat Rekreasi,Surabaya,Jawa Timur,0,4.5,"{'lat': -7.251022000000003, 'lng': 112.6620053}",-7.2510220,112.6620053,"food junction grand pakuwon tempat rekreasi food junction grand pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. tempatnya yang terletak di area tandes, surabaya barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. sehingga tidak heran apabila banyak warga surabaya yang menghabiskan waktu sore hari ditempat ini. surabaya",images/surabaya/image_11
12,Taman Barunawati,"Taman Barunawati yang lokasinya berada di kota Surabaya bagian utara. Taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga Surabaya atau bahkan warga luar Surabaya. Layaknya taman pada umumnya, memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang. Selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam Taman Barunawati. Taman yang diresmikan pada 9 Oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan Perak Barat Surabaya. Berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun, namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya.",Tempat Rekreasi,Surabaya,Jawa Timur,0,4.2,"{'lat': -7.222055899999998, 'lng': 112.7319967}",-7.2220559,112.7319967,"taman barunawati tempat rekreasi taman barunawati yang lokasinya berada di kota surabaya bagian utara. taman yang satu ini bisa menjadi referensi untuk dikunjungi karena cukup recommended terutama bagi warga surabaya atau bahkan warga luar surabaya. layaknya taman pada umumnya, memanglah menjadi tempat berlibur yang paling murah namun ada manfaat tersendiri yang bisa dirasakan oleh pengunjung seperti pikiran jadi tenang. selain itu kita juga bisa mengajak anak atau anggota keluarga yang masih kecil untuk sekedar bermain di playground yang ada di dalam taman barunawati. taman yang diresmikan pada 9 oktober 2019 itu sekarang kondisinya nampak indah dan asri sehingga dapat mengalihkan perhatian bagi siapa saja yang melewati jalan perak barat surabaya. berkunjung ke taman ini pun kita tidak perlu merogoh kocek sepeser pun, namun pengunjung masih dapat menikmati pemandangan dan semua fasilitas yang ada di dalamnya. surabaya",images/surabaya/image_12
13,Kenjeran Park,"Kenjeran Park merupakan salah satu tempat wisata kekinian di Surabaya. Tempat wisata ini berlokasi tepat di Jalan Sukolilo, Desa Sukolilo Baru, Kecamatan Bulak, Surabaya, Jawa Timur. Dulunya, Kenjeran Park merupakan tempat yang kumuh dan kurang terawat. Tetapi, tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah Kota Surabaya. Kenjeran Park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih. Bagi yang membawa anak-anak dan suka berenang, pengunjung bisa mengunjungi Atlantis Land Kenjeran. Lalu, pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari Kenjeran Park. Salah satunya adalah Pagoda Tian Ti. Pagoda Tian Ti ini punya desain yang terinspirasi dari Pagoda Tian Tan di Beijing, China. Namun, Pagoda Tian Ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter. Tempat ikonik lainnya adalah Patung Buddha 4 Wajah. Patung Buddha memiliki ketinggian 36 meter. Tempat menarik lainnya yang bisa pengunjung sambangi adalah Klenteng Sanggar Agung. Di klenteng ini, pengunjung bisa melihat patung Dewi Kwan Im dan sepasang naga merah keemasan yang langsung menghadap ke pantai.",Tempat Rekreasi,Surabaya,Jawa Timur,35000,4.2,"{'lat': -7.252296400000001, 'lng': 112.7966952}",-7.2522964,112.7966952,"kenjeran park tempat rekreasi kenjeran park merupakan salah satu tempat wisata kekinian di surabaya. tempat wisata ini berlokasi tepat di jalan sukolilo, desa sukolilo baru, kecamatan bulak, surabaya, jawa timur. dulunya, kenjeran park merupakan tempat yang kumuh dan kurang terawat. tetapi, tempat ini kembali terawat hingga bertransformasi menjadi destinasi wisata modern dan kekinian di tengah kota surabaya. kenjeran park terdiri dari beberapa kawasan wisata yang bisa pengunjung pilih. bagi yang membawa anak-anak dan suka berenang, pengunjung bisa mengunjungi atlantis land kenjeran. lalu, pengunjung juga bisa menyambangi beberapa tempat yang ikonik dari kenjeran park. salah satunya adalah pagoda tian ti. pagoda tian ti ini punya desain yang terinspirasi dari pagoda tian tan di beijing, china. namun, pagoda tian ti terdiri dari tiga lantai dengan diameter 60 meter dan tinggi 58 meter. tempat ikonik lainnya adalah patung buddha 4 wajah. patung buddha memiliki ketinggian 36 meter. tempat menarik lainnya yang bisa pengunjung sambangi adalah klenteng sanggar agung. di klenteng ini, pengunjung bisa melihat patung dewi kwan im dan sepasang naga merah keemasan yang langsung menghadap ke pantai. surabaya",images/surabaya/image_13
14,Surabaya North Quay,"Surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. Berbagai tempat belanja dari tradisional hingga modern ada di Ibukota Jawa Timur ini. Namun, apakah tidak bosan wisata belanja saja di Surabaya? Jika bosan, datanglah ke Surabaya North Quay, objek wisata baru di Surabaya. Surabaya North Quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. Namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga Surabaya dan sekitarnya. Bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. Lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya.",Tempat Rekreasi,Surabaya,Jawa Timur,50000,4.4,"{'lat': -7.1968193, 'lng': 112.7324578}",-7.1968193,112.7324578,"surabaya north quay tempat rekreasi surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. berbagai tempat belanja dari tradisional hingga modern ada di ibukota jawa timur ini. namun, apakah tidak bosan wisata belanja saja di surabaya? jika bosan, datanglah ke surabaya north quay, objek wisata baru di surabaya. surabaya north quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga surabaya dan sekitarnya. bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya. surabaya",images/surabaya/image_14
15,Kebun Bibit Wonorejo,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",Tempat Rekreasi,Surabaya,Jawa Timur,0,4.4,"{'lat': -7.312365499999999, 'lng': 112.7889021}",-7.3123655,112.7889021,"kebun bibit wonorejo tempat rekreasi meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. kawasan kebun bibit wonorejo ini terbagi menjadi 2 bagian, yaitu taman aktif dan taman pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. selain mall, taman kota di surabaya seperti kebun bibit wonorejo ini juga pilihan yang tepat. pengunjung akan dimanjakan dengan udara sejuk. hal ini karena banyaknya pepohonan yang menjulang tinggi. surabaya",images/surabaya/image_15
16,Taman Ekspresi Dan Perpustakaan,"Taman Ekspresi Surabaya tidak hanya menyuguhkan taman yang rindang dan asri. Taman di Jalan Gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat. Perpustakaan yang dikelola Dinas Perpustakaan dan Kearsipan Kota Surabaya tersebut memiliki 3.412 koleksi buku. Buku-buku yang ada di perpustakaan sangat lengkap dan baru, dari cetakan 2009 sampai terbaru 2019. Mulai buku bahasa, filsafat, psikologi, agama, matematika, ilmu alam, ilmu sosial, keluarga, teknologi, seni, sastra, geografis, sejarah, hingga bacaan untuk anak-anak.",Tempat Rekreasi,Surabaya,Jawa Timur,0,4.5,"{'lat': -7.2573072, 'lng': 112.7437199}",-7.2573072,112.7437199,"taman ekspresi dan perpustakaan tempat rekreasi taman ekspresi surabaya tidak hanya menyuguhkan taman yang rindang dan asri. taman di jalan gentengkali ini juga punya fasilitas penunjang berupa perpustakaan di sisi barat. perpustakaan yang dikelola dinas perpustakaan dan kearsipan kota surabaya tersebut memiliki 3.412 koleksi buku. buku-buku yang ada di perpustakaan sangat lengkap dan baru, dari cetakan 2009 sampai terbaru 2019. mulai buku bahasa, filsafat, psikologi, agama, matematika, ilmu alam, ilmu sosial, keluarga, teknologi, seni, sastra, geografis, sejarah, hingga bacaan untuk anak-anak. surabaya",images/surabaya/image_16
17,Kebun Binatang Surabaya,"Kebun Binatang Surabaya (KBS) (Dialek Arekan: Kebon Binatang Suroboyo) adalah salah satu kebun binatang yang populer di Indonesia dan terletak di Surabaya. KBS merupakan kebun binatang yang pernah terlengkap se-Asia Tenggara, di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2.806 binatang. Termasuk di dalamnya satwa langka Indonesia maupun dunia terdiri dari Mamalia, Aves, Reptilia, dan Pisces.",Tempat Rekreasi,Surabaya,Jawa Timur,15000,4.3,"{'lat': -7.295954599999999, 'lng': 112.7366094}",-7.2959546,112.7366094,"kebun binatang surabaya tempat rekreasi kebun binatang surabaya (kbs) (dialek arekan: kebon binatang suroboyo) adalah salah satu kebun binatang yang populer di indonesia dan terletak di surabaya. kbs merupakan kebun binatang yang pernah terlengkap se-asia tenggara, di dalamnya terdapat lebih dari 981 spesies satwa yang berbeda yang terdiri lebih dari 2.806 binatang. termasuk di dalamnya satwa langka indonesia maupun dunia terdiri dari mamalia, aves, reptilia, dan pisces. surabaya",images/surabaya/image_17
18,Rumah Batik,"Di rumah batik ini terdapat sekitar 2000 lembar batik yang memiliki ragam corak yang beraneka macam. Aneka batik tersebut terbuat dari berbagai macam jenis bahan yaitu seperti prima, primis, santio, sutra, prishmina dan sarimpit. Tidak hanya kain batik saja yang dapat anda temukan di rumah batik ini melainkan juga ada sarung batik, baju batik, celana batik, rok batik, selendang batik, dan lain sebagainya. Untuk anda yang ingin segera mengunjungi rumah batik di Surabaya ini maka berikut informasi alamat dari rumah batik itu sendiri. Jadi rumah batik tersebut pada mulanya terletak di jalan tambak, dukuh 1, no.4, rt.01, rw.09, kelurahan kapasari, kecamatan genteng, Surabaya. Di tempat ini anda akan melihat berbagai macam batik yang di pajang yaitu mulai dari batik Surabaya, bangkalan, sidoarjo, sumenep, mojokerto, ponorogo, tuban, jombang, dan bojonegoro. Karena koleksi yang di miliki di rumah batik Surabaya ini sangat beragam tentu saja membuat banyak pengunjung yang ingin datang ke lokasi ini. Setelah itu rumah batik ini di pindah di lokasi jalan margorejo, no. 143, Surabaya.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.5,"{'lat': -7.278735999999999, 'lng': 112.718453}",-7.2787360,112.7184530,"rumah batik sejarah dan budaya di rumah batik ini terdapat sekitar 2000 lembar batik yang memiliki ragam corak yang beraneka macam. aneka batik tersebut terbuat dari berbagai macam jenis bahan yaitu seperti prima, primis, santio, sutra, prishmina dan sarimpit. tidak hanya kain batik saja yang dapat anda temukan di rumah batik ini melainkan juga ada sarung batik, baju batik, celana batik, rok batik, selendang batik, dan lain sebagainya. untuk anda yang ingin segera mengunjungi rumah batik di surabaya ini maka berikut informasi alamat dari rumah batik itu sendiri. jadi rumah batik tersebut pada mulanya terletak di jalan tambak, dukuh 1, no.4, rt.01, rw.09, kelurahan kapasari, kecamatan genteng, surabaya. di tempat ini anda akan melihat berbagai macam batik yang di pajang yaitu mulai dari batik surabaya, bangkalan, sidoarjo, sumenep, mojokerto, ponorogo, tuban, jombang, dan bojonegoro. karena koleksi yang di miliki di rumah batik surabaya ini sangat beragam tentu saja membuat banyak pengunjung yang ingin datang ke lokasi ini. setelah itu rumah batik ini di pindah di lokasi jalan margorejo, no. 143, surabaya. surabaya",images/surabaya/image_18
19,Ciputra Waterpark,"Ciputra Waterpark Surabaya – Bermain air di waterpark memang bisa menjadi alternatif rekreasi kaum urban di berbagai kota besar. Tidak hanya Jakarta, Surabaya sebagai salah satu kota metropolis di Indonesia juga sudah mulai bergeliat membangun tempat rekreasi keluarga. Salah satunya waterpark yang bisa menjadi tujuan wisata keluarga adalah Ciputra Waterpark Surabaya. Berlokasi di Waterpark Boulevard, Citraland “The Singapore of Surabaya”, Surabaya, waterpark yang berdiri di areal seluas 5 hektar menawarkan beragam aktivitas dan atraksi menarik. Tidak salah jika waterpark yang satu ini mengklaim sebagai water attraction terbesar Indonesia.",Tempat Rekreasi,Surabaya,Jawa Timur,95000,4.3,"{'lat': -7.2861707, 'lng': 112.6333338}",-7.2861707,112.6333338,"ciputra waterpark tempat rekreasi ciputra waterpark surabaya – bermain air di waterpark memang bisa menjadi alternatif rekreasi kaum urban di berbagai kota besar. tidak hanya jakarta, surabaya sebagai salah satu kota metropolis di indonesia juga sudah mulai bergeliat membangun tempat rekreasi keluarga. salah satunya waterpark yang bisa menjadi tujuan wisata keluarga adalah ciputra waterpark surabaya. berlokasi di waterpark boulevard, citraland “the singapore of surabaya”, surabaya, waterpark yang berdiri di areal seluas 5 hektar menawarkan beragam aktivitas dan atraksi menarik. tidak salah jika waterpark yang satu ini mengklaim sebagai water attraction terbesar indonesia. surabaya",images/surabaya/image_19
20,Masjid Muhammad Cheng Hoo,"Masjid Cheng Hoo Surabaya adalah Masjid bernuansa Muslim Tionghoa yang berlokasi di Jalan Gading, Ketabang, Genteng, Surabaya atau 1.000 m utara Gedung Balaikota Surabaya. Masjid ini didirikan atas prakarsa para sespuh, penasehat, pengurus PITI, dan pengurus Yayasan Haji Muhammad Cheng Ho Indonesia Jawa Timur serta tokoh masyarakat Tionghoa di Surabaya. Pembangunan masjid ini diawali dengan peletakkan batu pertama 15 Oktober 2001 bertepatan dengan Isra' Mi'raj Nabi Muhammad SAW. Sedangkan pembangunannya baru dilaksanakan 10 Maret 2002 dan baru diresmikan pada 13 Oktober 2002. Masjid Cheng Ho, atau juga dikenal dengan nama Masjid Muhammad Cheng Ho Surabaya, ialah bangunan masjid yang menyerupai kelenteng (rumah ibadah umat Tri Dharma). Gedung ini terletak di areal komplek gedung serba guna PITI (Pembina Imam Tauhid Islam) Jawa Timur Jalan Gading No.2 (Belakang Taman Makam Pahlawan Kusuma Bangsa), Surabaya. Masjid ini didominasi warna merah, hijau, dan kuning. Ornamennya kental nuansa Tiongkok lama. Pintu masuknya menyerupai bentuk pagoda, terdapat juga relief naga dan patung singa dari lilin dengan lafaz Allah dalam huruf Arab di puncak pagoda. Di sisi kiri bangunan terdapat sebuah beduk sebagai pelengkap bangunan masjid.Selain Surabaya di Palembang juga telah ada masjid serupa dengan nama Masjid Cheng Ho Palembang atau Masjid Al Islam Muhammad Cheng Hoo Sriwijaya Palembang. Nama masjid ini merupakan bentuk penghormatan pada Cheng Ho, Laksamana asal Cina yang beragama Islam. Dalam perjalanannya di kawasan Asia Tenggara, Cheng Ho bukan hanya berdagang dan menjalin persahabatan, juga menyebarkan agama Islam.",Tempat Ibadah,Surabaya,Jawa Timur,0,4.7,"{'lat': -7.252275399999999, 'lng': 112.7468796}",-7.2522754,112.7468796,"masjid muhammad cheng hoo tempat ibadah masjid cheng hoo surabaya adalah masjid bernuansa muslim tionghoa yang berlokasi di jalan gading, ketabang, genteng, surabaya atau 1.000 m utara gedung balaikota surabaya. masjid ini didirikan atas prakarsa para sespuh, penasehat, pengurus piti, dan pengurus yayasan haji muhammad cheng ho indonesia jawa timur serta tokoh masyarakat tionghoa di surabaya. pembangunan masjid ini diawali dengan peletakkan batu pertama 15 oktober 2001 bertepatan dengan isra' mi'raj nabi muhammad saw. sedangkan pembangunannya baru dilaksanakan 10 maret 2002 dan baru diresmikan pada 13 oktober 2002. masjid cheng ho, atau juga dikenal dengan nama masjid muhammad cheng ho surabaya, ialah bangunan masjid yang menyerupai kelenteng (rumah ibadah umat tri dharma). gedung ini terletak di areal komplek gedung serba guna piti (pembina imam tauhid islam) jawa timur jalan gading no.2 (belakang taman makam pahlawan kusuma bangsa), surabaya. masjid ini didominasi warna merah, hijau, dan kuning. ornamennya kental nuansa tiongkok lama. pintu masuknya menyerupai bentuk pagoda, terdapat juga relief naga dan patung singa dari lilin dengan lafaz allah dalam huruf arab di puncak pagoda. di sisi kiri bangunan terdapat sebuah beduk sebagai pelengkap bangunan masjid.selain surabaya di palembang juga telah ada masjid serupa dengan nama masjid cheng ho palembang atau masjid al islam muhammad cheng hoo sriwijaya palembang. nama masjid ini merupakan bentuk penghormatan pada cheng ho, laksamana asal cina yang beragama islam. dalam perjalanannya di kawasan asia tenggara, cheng ho bukan hanya berdagang dan menjalin persahabatan, juga menyebarkan agama islam. surabaya",images/surabaya/image_20
21,Masjid Nasional Al-Akbar,"Masjid Nasional Al Akbar (atau biasa disebut Masjid Agung Surabaya) ialah masjid terbesar kedua di Indonesia yang berlokasi di Kota Surabaya, Jawa Timur setelah Masjid Istiqlal di Jakarta. Posisi masjid ini berada di wilayah Kelurahan Pagesangan, Kecamatan Jambangan, Surabaya dan tepat di samping Jalan Tol Surabaya-Gempol. Ciri yang mudah dilihat adalah kubahnya yang besar didampingi 4 kubah kecil yang berwarna biru. Serta memiliki satu menara yang tingginya 99 meter. Masjid Nasional Al-Akbar Surabaya dibangun sejak tanggal 4 Agustus 1995, atas gagasan Wali Kota Surabaya saat itu, H. Soenarto Soemoprawiro. Pembangunan Masjid ini ditandai dengan peletakan batu pertama oleh Wakil Presiden RI Try Sutrisno. Namun karena krisis moneter pembangunannya dihentikan sementara waktu. Tahun 1999, masjid ini dibangun lagi dan selesai tahun 2001. Pada 10 November 2000, Masjid ini diresmikan oleh Presiden RI KH. Abdurrahman Wahid.",Tempat Ibadah,Surabaya,Jawa Timur,0,4.9,"{'lat': -7.336614099999998, 'lng': 112.7151806}",-7.3366141,112.7151806,"masjid nasional al-akbar tempat ibadah masjid nasional al akbar (atau biasa disebut masjid agung surabaya) ialah masjid terbesar kedua di indonesia yang berlokasi di kota surabaya, jawa timur setelah masjid istiqlal di jakarta. posisi masjid ini berada di wilayah kelurahan pagesangan, kecamatan jambangan, surabaya dan tepat di samping jalan tol surabaya-gempol. ciri yang mudah dilihat adalah kubahnya yang besar didampingi 4 kubah kecil yang berwarna biru. serta memiliki satu menara yang tingginya 99 meter. masjid nasional al-akbar surabaya dibangun sejak tanggal 4 agustus 1995, atas gagasan wali kota surabaya saat itu, h. soenarto soemoprawiro. pembangunan masjid ini ditandai dengan peletakan batu pertama oleh wakil presiden ri try sutrisno. namun karena krisis moneter pembangunannya dihentikan sementara waktu. tahun 1999, masjid ini dibangun lagi dan selesai tahun 2001. pada 10 november 2000, masjid ini diresmikan oleh presiden ri kh. abdurrahman wahid. surabaya",images/surabaya/image_21
22,Museum TNI AL Loka Jala Crana,"Museum Loka Jala Crana berdiri pada tanggal 19 September 1969 oleh Ibu R. Mulyadi, isteri panglima Angkatan Laut Laksamana R. Moeljadi, dengan nama Museum Akabri Laut. Pada tahun 1973, tepatnya pada tanggal 10 Juli 1973, statusnya ditingkatkan menjadi Museum TNI Angkatan Laut. Selanjutnya tanggal 6 Oktober 1979 namanya berubah kembali menjadi Museum TNI Angkatan Laut Loka Jala Crana. Loka jala Crana berarti tempat untuk menyimpan, mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh TNI Angkatan Laut. Di dalam museum ini terdapat beberapa koleksi peralatan pertempuran Angkatan Laut, disamping itu juga satu koleksi berupa planetarium dan astronavigasi. Museum ini menyuguhkan dan menyelamatkan objek benda-benda bersejarah yang pernah dimiliki serta dipakai oleh prajurit-prajurit TNI Angkatan Laut sejak dari zaman revolusi fisik hingga saat ini, di antaranya berupa berbagai jenis meriam kapal perang, pesawat, helikopter, artileri medan, replica KRI Dewaruci. Ada juga benda bersejarah lain seperti meriam kapal ""HRMS De Zeven Provencien“.",Sejarah dan Budaya,Surabaya,Jawa Timur,2000,4.5,"{'lat': -7.227185, 'lng': 112.718997}",-7.2271850,112.7189970,"museum tni al loka jala crana sejarah dan budaya museum loka jala crana berdiri pada tanggal 19 september 1969 oleh ibu r. mulyadi, isteri panglima angkatan laut laksamana r. moeljadi, dengan nama museum akabri laut. pada tahun 1973, tepatnya pada tanggal 10 juli 1973, statusnya ditingkatkan menjadi museum tni angkatan laut. selanjutnya tanggal 6 oktober 1979 namanya berubah kembali menjadi museum tni angkatan laut loka jala crana. loka jala crana berarti tempat untuk menyimpan, mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh tni angkatan laut. di dalam museum ini terdapat beberapa koleksi peralatan pertempuran angkatan laut, disamping itu juga satu koleksi berupa planetarium dan astronavigasi. museum ini menyuguhkan dan menyelamatkan objek benda-benda bersejarah yang pernah dimiliki serta dipakai oleh prajurit-prajurit tni angkatan laut sejak dari zaman revolusi fisik hingga saat ini, di antaranya berupa berbagai jenis meriam kapal perang, pesawat, helikopter, artileri medan, replica kri dewaruci. ada juga benda bersejarah lain seperti meriam kapal ""hrms de zeven provencien“. surabaya",images/surabaya/image_22
23,Jembatan Merah,"Jembatan Merah merupakan salah satu monumen sejarah di Surabaya, Jawa Timur yang dibiarkan seperti adanya: sebagai jembatan. Jembatan yang menjadi salah satu judul lagu ciptaan Gesang ini, semasa zaman VOC dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati Kalimas menuju Gedung Karesidenan Surabaya, yang sudah tidak berbekas lagi.\nKawasan Jembatan Merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari Perjanjian Paku Buwono II dari Mataram dengan VOC pada 11 November 1743. Dalam perjanjian itu sebagian daerah pantai utara, termasuk Surabaya, diserahkan penguasaannya kepada VOC. Sejak saat itulah Surabaya berada sepenuhnya dalam kekuasaan Belanda. Kini, posisinya sebagai pusat perniagaan terus berlangsung. Di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya Plaza Jembatan Merah.\nPerubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. Kini kondisi jembatan yang menghubungkan Jalan Rajawali dan Jalan Kembang Jepun di sisi utara Surabaya itu, hampir sama persis dengan jembatan lainnya. Pembedanya hanyalah warna merah.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.5,"{'lat': -7.2367447, 'lng': 112.7383009}",-7.2367447,112.7383009,"jembatan merah sejarah dan budaya jembatan merah merupakan salah satu monumen sejarah di surabaya, jawa timur yang dibiarkan seperti adanya: sebagai jembatan. jembatan yang menjadi salah satu judul lagu ciptaan gesang ini, semasa zaman voc dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati kalimas menuju gedung karesidenan surabaya, yang sudah tidak berbekas lagi.\nkawasan jembatan merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari perjanjian paku buwono ii dari mataram dengan voc pada 11 november 1743. dalam perjanjian itu sebagian daerah pantai utara, termasuk surabaya, diserahkan penguasaannya kepada voc. sejak saat itulah surabaya berada sepenuhnya dalam kekuasaan belanda. kini, posisinya sebagai pusat perniagaan terus berlangsung. di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya plaza jembatan merah.\nperubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. kini kondisi jembatan yang menghubungkan jalan rajawali dan jalan kembang jepun di sisi utara surabaya itu, hampir sama persis dengan jembatan lainnya. pembedanya hanyalah warna merah. surabaya",images/surabaya/image_23
24,Museum De Javasche Bank,"Museum Bank Indonesia (Bahasa Indonesia: Museum Bank Indonesia) adalah museum bank yang terletak di Surabaya, Indonesia. Secara resmi didirikan oleh Bank Indonesia dan dibuka pada 27 Januari 2012 setelah direstorasi. Museum ini menempati gedung yang dulunya bernama De Javasche Bank, bank sentral Hindia Belanda. Setelah Kemerdekaan Indonesia gedung ini terus berfungsi sebagai kantor cabang Bank Indonesia di Surabaya hingga tahun 1973. Museum tutup pada hari Senin dan hari libur nasional. Tidak ada biaya masuk.",Sejarah dan Budaya,Surabaya,Jawa Timur,5000,4.6,"{'lat': -7.2353939, 'lng': 112.7367646}",-7.2353939,112.7367646,"museum de javasche bank sejarah dan budaya museum bank indonesia (bahasa indonesia: museum bank indonesia) adalah museum bank yang terletak di surabaya, indonesia. secara resmi didirikan oleh bank indonesia dan dibuka pada 27 januari 2012 setelah direstorasi. museum ini menempati gedung yang dulunya bernama de javasche bank, bank sentral hindia belanda. setelah kemerdekaan indonesia gedung ini terus berfungsi sebagai kantor cabang bank indonesia di surabaya hingga tahun 1973. museum tutup pada hari senin dan hari libur nasional. tidak ada biaya masuk. surabaya",images/surabaya/image_24
25,Keraton Surabaya,"Kawasan yang berjuluk Kampung Keraton ini terdiri dari empat gang. Gang ini rata-rata berukuran sempit, lebarnya 2 hingga 3 meter. Saking sempitnya, pengendara sepeda motor terkadang turun dari kendaraan dan harus berjalan kaki. Sementara, panjang jalan sekitar 200 meter. Memang, tak banyak sisa peninggalan Keraton Surabaya ini. Yang tampak kini adalah sisa bangunan peninggalan kolonial Belanda. Kampung Keraton saat ini merupakan salah satu kawasan perdagangan yang sangat ramai di Surabaya, utamanya di Jalan Kramat Gantung. Segala macam kebutuhan rumah tangga dijual di jalan ini.",Sejarah dan Budaya,Surabaya,Jawa Timur,0,4.4,"{'lat': -7.256755299999998, 'lng': 112.7942203}",-7.2567553,112.7942203,"keraton surabaya sejarah dan budaya kawasan yang berjuluk kampung keraton ini terdiri dari empat gang. gang ini rata-rata berukuran sempit, lebarnya 2 hingga 3 meter. saking sempitnya, pengendara sepeda motor terkadang turun dari kendaraan dan harus berjalan kaki. sementara, panjang jalan sekitar 200 meter. memang, tak banyak sisa peninggalan keraton surabaya ini. yang tampak kini adalah sisa bangunan peninggalan kolonial belanda. kampung keraton saat ini merupakan salah satu kawasan perdagangan yang sangat ramai di surabaya, utamanya di jalan kramat gantung. segala macam kebutuhan rumah tangga dijual di jalan ini. surabaya",images/surabaya/image_25
